method,target_id,eta,tau_transfer,ipr,purity,c_l1,target_eta,target_tau_transfer,target_ipr,target_purity,target_c_l1,dataset_index,abs_err_eta,abs_err_tau_transfer,abs_err_ipr,abs_err_purity,abs_err_c_l1
model,20,0.23493003952139496,27.23572641665198,0.5411167549582533,0.5437807081469817,0.16646720210301685,0.11241332,27.629997,0.3617695,0.36447397,0.1772296,29614,0.12251672255629181,0.3942708367659904,0.17934725756369152,0.1793067394027037,0.010762396061541557
model,18,0.03782026337741542,26.594216971451907,0.48697720591448196,0.4985147809243252,0.20772022839123638,0.07165852,30.52825,0.41275868,0.42202425,0.2335222,101305,0.03383825851322484,3.934032769148679,0.07421852771662124,0.07649053089380764,0.025801978153639715
model,23,0.8947142816156279,11.508138246392193,0.2367654100792633,0.24494643378651376,0.33414413999601233,0.96750814,10.810547,0.21717158,0.2430961,0.46855432,39388,0.0727938556104768,0.6975913713921926,0.019593830479882807,0.0018503354827189011,0.13441017795519006
model,19,0.48658151427479573,27.196257993837964,0.3673771910872022,0.37447853138398857,0.30633094938562094,0.44525677,25.671879,0.3178487,0.32355633,0.26838478,84681,0.041324744617660725,1.5243791791406984,0.04952847888131534,0.05092219760369987,0.037946164925553194
model,27,0.8305110095976472,13.242134624697911,0.4629562434717798,0.47657073683836326,0.30012786062984065,0.83776194,10.556422,0.49969897,0.5153278,0.32517964,107466,0.0072509289742827,2.6857123911163683,0.03674272326978206,0.03875707440278664,0.025051775848583424
model,26,0.058966288645086413,27.118819637135665,0.23145075674746068,0.28552374640760253,0.5665596030296484,0.17486508,27.49588,0.2087741,0.24231182,0.4174216,16026,0.11589879326123226,0.37706048981745965,0.02267665203306707,0.04321192601976226,0.14913799386636406
model,30,0.9597771718667546,10.491919035117007,0.5688757587574377,0.5715945841329974,0.17336961298608614,0.95581746,7.8988957,0.5376967,0.5409289,0.19346185,54231,0.003959710852960652,2.593023294607974,0.031179039587820978,0.030665683891145545,0.020092237299443955
model,24,0.6552675141808123,16.058823118783124,0.2423357530413803,0.26326110208145803,0.48287248219035095,0.57894224,12.69378,0.24781907,0.27554154,0.46762252,43478,0.07632527489629692,3.365043173409589,0.005483313006288154,0.012280441879113257,0.015249963650922238
model,25,0.11589819762355126,26.89897346087802,0.32190302131052584,0.3382224549077181,0.3343373806922204,0.14926344,27.982382,0.34924078,0.36339417,0.30188543,20356,0.03336524393910133,1.0834083598006892,0.027337758566183146,0.025171716091808904,0.0324519546477563
model,31,0.8503514521080364,16.0389069291138,0.2427196243286679,0.2547364321721938,0.396945240870257,0.8265191,18.020243,0.25307313,0.26497865,0.3731522,88946,0.02383238005221977,1.981335761926239,0.010353501748984084,0.010242215059861837,0.023793044462938895
model,29,0.897969278785904,17.596194791431508,0.41503800178922395,0.42036656525632216,0.2729342903633531,0.95448196,11.806327,0.35742295,0.362317,0.25927675,64630,0.0565126805570525,5.789867925281605,0.057615053905618,0.05804956939717604,0.013657542659800848
model,34,0.8966730388987888,9.589440247014032,0.3099617453951127,0.31245758495724457,0.17169881861715597,0.7910845,8.753873,0.32675344,0.330872,0.18104318,33369,0.10558851092942845,0.8355673756151063,0.01679169212396081,0.018414414306518856,0.009344359225937904
model,32,0.27183907601388857,28.40258155252864,0.4212387657521192,0.43695732732571574,0.3373999467928184,0.4251765,26.881758,0.34101763,0.3654213,0.4346095,53973,0.15333742526022032,1.5208238163225865,0.08022113207559028,0.07153603215970011,0.09720955576112145
model,36,0.8556555062823881,18.773057792718422,0.24143352578481614,0.24990586313394697,0.2980199881367602,0.74816424,20.599714,0.2153853,0.22379883,0.30053902,438,0.10749126973682532,1.8266564864563826,0.026048222883548133,0.026107036797086314,0.002519028586872585
model,28,0.8394914100351586,18.06334570183889,0.25581156345993705,0.27736279633967953,0.4522100246208802,0.85911524,20.116085,0.22340457,0.23826282,0.37446204,966,0.019623832922910256,2.0527393506513434,0.03240699204594322,0.03909997907607632,0.07774798634230051
model,38,0.9414909642817545,10.639174829318584,0.19556560034337156,0.20213312663883642,0.2663493634655067,0.9171716,11.977125,0.21092434,0.21796142,0.2701651,7605,0.02431936680098057,1.3379503385280955,0.015358741931294273,0.015828289009623964,0.0038157223270348095
model,35,0.8586126209017588,18.50374332809957,0.22332732194369664,0.23387609869848802,0.30605020467946087,0.9604588,10.726496,0.26803547,0.27506015,0.2394322,107298,0.10184619419605001,7.777247585301719,0.04470814949566493,0.041184048348554825,0.06661800389000927
model,37,0.8057035664991913,19.043725428538632,0.3736015107174155,0.4138217392583862,0.446269771019954,0.7057752,20.88893,0.33743313,0.378856,0.4793313,114877,0.09992836517854309,1.8452039385267973,0.036168381168389,0.03496573597393188,0.0330615435437972
model,33,0.11085501969918732,28.395142819482516,0.5940574316849365,0.5949972151665298,0.10020510748800587,0.26906386,29.479458,0.47149256,0.47205588,0.08023107,3780,0.15820884047880646,1.0843150357420939,0.12256487296720886,0.12294133295102994,0.01997403696951222
model,41,0.37321747105984765,26.53873405281899,0.23484938268954983,0.24238342462436618,0.3037778302554448,0.3272198,28.572351,0.2764688,0.29257074,0.33818063,21133,0.04599765699772912,2.033617402869485,0.04161943072979221,0.050187315360146145,0.03440280114370986
model,43,0.4075923564271375,24.502212347091316,0.3860774095167655,0.3935651711400771,0.3033558104408253,0.20223852,26.457943,0.3336268,0.35060653,0.35357392,138175,0.20535384140772067,1.9557306155551686,0.05245060278077307,0.04295864023530721,0.05021810790176501
model,42,0.6326678344613087,16.844983869893767,0.39249355508844225,0.40961747255370334,0.3812445284895337,0.6676844,17.194998,0.35203397,0.3696623,0.32533953,13497,0.03501654177846791,0.3500139175818191,0.04045958234826891,0.03995515790030674,0.05590500255149966
model,44,0.751300485825132,19.24938859237623,0.19582609172936644,0.20276016503940264,0.3889016653877578,0.71210027,20.609009,0.20744209,0.21471155,0.3618089,14756,0.03920021841485366,1.3596201966862687,0.011615998185909138,0.011951381858485544,0.027092769322999477
model,45,0.9375656555815721,6.754111651866872,0.2552464853615231,0.25912468936716143,0.22434468808098035,0.92296517,8.217064,0.28740525,0.2927139,0.24605627,86386,0.014600486628630227,1.4629522519417222,0.03215876709514193,0.033589220974101386,0.021711585498617125
model,39,0.8588119912207505,20.383619062439994,0.3272790596762746,0.3309417444891392,0.2600417668828532,0.8091837,16.048763,0.35426044,0.35733542,0.22742453,15555,0.049628274446763654,4.33485578729351,0.026981384964838706,0.026393673973614085,0.0326172347077891
model,46,0.9911033132788291,6.406284060520804,0.1848595161009318,0.1995066968170835,0.4853075793296923,0.99411213,5.7093306,0.18793839,0.21306454,0.569427,62112,0.0030088207009683066,0.6969535017439483,0.003078876061391206,0.0135578396352099,0.08411943406752448
model,40,0.5846996350311697,24.604877195941476,0.5633610852462164,0.570508302308754,0.262966004906224,0.4872733,24.499378,0.6528329,0.65993994,0.2622686,79003,0.09742632937664397,0.10549899159577336,0.08947184007345521,0.08943164243535606,0.0006974020581710372
model,48,0.2052774922660714,25.621021490751886,0.19358085794565855,0.19829613309171684,0.2737455184312303,0.3051758,22.778698,0.20980999,0.21571718,0.2750041,26553,0.099898318786251,2.842323523222589,0.016229130791447777,0.01742104847166054,0.001258570447401297
model,47,0.26425694991552223,23.940578641128877,0.28134727704544144,0.28436939858798715,0.20898770792673727,0.39657944,25.758356,0.29651713,0.3012383,0.23993585,90336,0.13232249449289452,1.817777453231475,0.01516985666732712,0.01686889982815054,0.03094813720990519
model,49,0.18140624512993508,25.6981495127227,0.2581130733607964,0.27891895144142886,0.4038398696683563,0.23206739,27.365128,0.27865744,0.3234331,0.52623135,71595,0.050661146146424474,1.6669780507538619,0.02054436301005319,0.04451414973578671,0.12239147884620061
model,53,0.9149805798305469,12.59310422990081,0.2013399984699107,0.21824143382379477,0.5244733938949963,0.9128947,15.74081,0.22438486,0.25013077,0.50879335,118408,0.0020858540309863782,3.1477061643862996,0.023044860734381584,0.03188933876684244,0.015680039860572426
model,54,0.9157456790812832,17.12916509822582,0.3322502566019653,0.353655881394452,0.533001326174848,0.9406932,12.716965,0.27513498,0.29039907,0.5042295,132888,0.024947520553268765,4.4122003765461315,0.05711527592340693,0.06325680684000862,0.028771840186231024
model,55,0.2784032790283015,27.3437703364373,0.3349317457889144,0.33836615921504315,0.23902321714394892,0.1713736,24.089294,0.33033255,0.33302355,0.22643408,77211,0.10702967330015206,3.2544759028435486,0.004599198362690626,0.0053426110888224465,0.012589135351117497
model,50,0.9723397480794528,8.41334014506603,0.3217920569266227,0.33609852919807826,0.3708750242424806,0.9519933,8.143304,0.39042464,0.4010223,0.33748624,54029,0.020346461469803123,0.27003627391124496,0.06863258205996481,0.06492375602492895,0.033388786954959226
model,51,0.1481682885483509,23.43368346896264,0.219765483908005,0.22666928700711308,0.2745793677588419,0.15314956,25.967892,0.29575887,0.309474,0.3785461,126241,0.004981271545528798,2.534208224152593,0.07599338931625343,0.08280470438692988,0.1039667211751028
model,57,0.12298460390122648,27.68963197293325,0.2585445467096095,0.2605105733465127,0.2018679431550436,0.08381365,29.16065,0.30132908,0.3048634,0.21369682,89584,0.03917095150502439,1.4710182803626495,0.04278452958052109,0.0443528199602195,0.011828879369027129
model,52,0.6340623384776788,22.125507986298736,0.276236948837012,0.3064341192319855,0.4871603353074329,0.6138185,23.328236,0.32066396,0.370717,0.6176781,48181,0.020243812209673417,1.2027276399219673,0.04442700995090609,0.06428286980838926,0.13051777052371333
model,59,0.23788247395233542,25.910342813229168,0.833205643771973,0.8337052953848803,0.07579721711637008,0.24107951,26.234648,0.86947674,0.87010956,0.08143045,87885,0.0031970353059348477,0.32430493762532464,0.03627109181991539,0.0364042627205885,0.005633232965455176
model,58,0.7157262307799583,17.333943845340734,0.26235239744653766,0.279773216507502,0.4185728907402304,0.81023276,16.308239,0.25414038,0.26776546,0.35070863,21287,0.09450652774207535,1.025704862186437,0.00821202040185992,0.012007754108972923,0.06786425707896027
model,62,0.9817463388295429,6.683577553078926,0.2182494163278405,0.23599464307919737,0.437390939103736,0.9635143,12.703297,0.3846223,0.41405958,0.43764108,62402,0.018232010826613188,6.019719108298027,0.16637288930379707,0.17806493629320863,0.0002501450904473512
model,61,0.7154349550243161,22.723421149435147,0.3408178144843818,0.34874803623450196,0.391215496817809,0.7488985,22.824816,0.4855495,0.49909177,0.39332604,92683,0.03346355114023469,0.1013946006869233,0.14473169504091726,0.15034373799073303,0.0021105472648326185
model,56,0.96595695860974,10.79431186681498,0.22679832378248072,0.24385551200738476,0.5475044301392924,0.928411,12.686552,0.2703113,0.30094028,0.54258186,24993,0.03754595168224972,1.8922401809145128,0.04351297220369482,0.057084763184875986,0.004922573888529458
model,60,0.6138598310496203,23.71794105951571,0.24121969643647675,0.27002863398762134,0.49315449403135975,0.6373154,22.101055,0.22667082,0.2654196,0.4601942,123520,0.023455561444581385,1.6168859142520375,0.014548879895758676,0.004609031593517332,0.032960293754031256
model,65,0.9323121102467122,15.519663323844249,0.26356306635797694,0.27259812681707624,0.3952776574020935,0.9033592,16.808657,0.3665114,0.37366894,0.33575636,129419,0.02895293551831868,1.288993368660634,0.1029483381563358,0.10107081205812213,0.059521295917565886
model,63,0.3825392798817792,25.703551685242047,0.24384162784240676,0.24636265383872677,0.18400368784109108,0.120743476,30.155148,0.22219725,0.22367024,0.14986375,107660,0.2617958040273824,4.451595867248187,0.02164437831066085,0.022692409621807824,0.03413993809858315
model,64,0.7802291704410941,23.654903769895565,0.40740125993973747,0.4117539207317118,0.24577107662391595,0.69193363,23.776144,0.3273452,0.3301339,0.2449256,114838,0.08829553854412142,0.12124025781439585,0.0800560675073339,0.08162003558652442,0.000845473353385251
model,70,0.1262174760840433,25.050565225836056,0.7601362777343585,0.7617365825292974,0.11888242922971579,0.16552414,26.884502,0.81300145,0.8157679,0.14969918,84389,0.03930666391630003,1.8339371850526156,0.052865176142136816,0.05403130172515813,0.030816752088567295
model,67,0.899474466576126,6.244687816874439,0.4031989765680652,0.41574783192140774,0.24978088009062455,0.9050931,10.385718,0.27195257,0.2771916,0.25640616,45584,0.005618607268783715,4.141030528767651,0.1312464070833545,0.13855622277719692,0.0066252781182225
model,69,0.971272622351223,4.368541006302024,0.35490038596146606,0.4124633208324144,0.4740818225980444,0.9828951,6.010696,0.25168145,0.2906723,0.45278525,130638,0.011622453923648801,1.64215492799363,0.10321893893235229,0.12179101858632063,0.021296569073264104
model,66,0.9926924077048176,6.672658210844787,0.1694627290541526,0.19231885066329252,0.602634926901722,0.9810648,6.784301,0.1867344,0.22869974,0.6699938,104180,0.011627611257063686,0.11164259329339643,0.017271664184868696,0.036380893084418664,0.06735889090452185
model,68,0.971609795081341,6.017267475142134,0.2610440281313553,0.28179819833530506,0.35491959803330614,0.95060927,3.6110168,0.26646313,0.27673438,0.27322555,107511,0.021000528323375955,2.4062507248064406,0.005419102581153856,0.005063816421166267,0.08169405215012743
model,71,0.9325998032656838,9.98268163874301,0.4402780717090466,0.45210502048224804,0.33105678465985816,0.98331374,4.9777174,0.3490426,0.35605392,0.28701532,77346,0.05071393603409036,5.004964239145842,0.09123547727621578,0.09605110188216565,0.04404146578931373
model,74,0.15934001167921363,25.260667153001496,0.32268350189492684,0.32999231157127773,0.23233216045707875,0.50898254,22.379879,0.32197392,0.33196816,0.23478936,16447,0.3496425274977273,2.8807881551987613,0.0007095820264576003,0.001975846912227519,0.002457196132238576
model,72,0.9611985943483756,10.692505948868074,0.7160292721470362,0.7302047474175029,0.2649763831044158,0.95227647,9.029182,0.63416433,0.64924705,0.24559991,132543,0.008922126071398084,1.6633235147860432,0.0818649388035303,0.0809576971321635,0.019376472487541097
model,73,0.6244998634129585,16.881019964721844,0.22065010268679566,0.23198080018703887,0.4360096388589044,0.4156221,21.96439,0.25565356,0.2694603,0.43903217,34829,0.208877778080088,5.083369836303547,0.03500345747479491,0.037479490483356026,0.003022528337369379
model,77,0.9843444554293018,7.214528691267219,0.1782029050230659,0.1980563220531437,0.5336667691223472,0.96104586,13.033727,0.18100923,0.20873229,0.61596453,8251,0.023298594185100163,5.819198000932488,0.002806327974828382,0.010675970002939988,0.0822977627761513
model,75,0.5612235595248203,25.368626682078485,0.29176387806170884,0.29280643771482506,0.12923540062655298,0.18796815,24.718775,0.33605602,0.33791295,0.14140126,41036,0.37325540974359317,0.6498518865462586,0.04429214577442703,0.04510650922464332,0.012165860464679323
model,80,0.4196393694011451,23.168772406478688,0.29822088242794337,0.3087427518755361,0.28439112582216536,0.57568127,21.917786,0.2784825,0.28892547,0.32041407,131370,0.15604189976770866,1.2509867619474377,0.01973838568950953,0.01981728295387475,0.03602294049253191
model,83,0.21327644823060243,25.87457834040638,0.2931684874760663,0.3263509001102561,0.44253731697134185,0.25834417,28.8861,0.3619847,0.40253738,0.45567232,48295,0.04506772520079405,3.0115224286365887,0.06881621248845704,0.07618647557829678,0.013135006732424015
model,76,0.5281626987181692,20.774964710977464,0.23336843094552137,0.2393044811237801,0.2633162540449922,0.7675487,16.072035,0.23194991,0.23660281,0.28200436,95966,0.23938598158731172,4.7029298751620345,0.001418520424014108,0.002701668118332723,0.01868810233928514
model,78,0.4825143434931269,26.8246403116968,0.6510438864416014,0.6520704795391943,0.126776520150077,0.35552377,27.470287,0.7829671,0.7839013,0.0946497,18874,0.1269905784059992,0.6456470113012465,0.13192320416508807,0.13183079466505987,0.032126817839514876
model,81,0.9232040720237701,8.161633520816878,0.3343741354392751,0.34026208891281196,0.2607111017945614,0.9504329,7.114172,0.31666517,0.3219526,0.24728559,115990,0.027228824590304623,1.0474615390053543,0.01770896286237078,0.01830947770484992,0.0134255122187939
model,79,0.8039955806153866,21.629571582466955,0.4932133713545492,0.49715247986475225,0.25822686716322085,0.9606615,14.723011,0.3858661,0.39102417,0.2935697,75139,0.1566658902746586,6.906560565621252,0.10734726579806114,0.10612830755869146,0.035342846667727024
model,86,0.8397670127896214,17.808761370406152,0.2657974815642641,0.27460163144143623,0.3180224905577006,0.6466955,23.988289,0.27970874,0.28765595,0.32606697,4107,0.19307151813782697,6.179527508988379,0.013911261531133867,0.013054318151154098,0.008044480267494714
model,84,0.46402265924324476,19.23893859652502,0.24014354887629116,0.2688785799368237,0.38918291863866034,0.4281423,23.391497,0.26030293,0.29315227,0.39063296,70309,0.03588035005440199,4.152558061800175,0.020159382194036596,0.024273692764439747,0.001450038581417179
model,82,0.6493207375084673,22.593784178784222,0.4176094935471578,0.42212197878345065,0.24038555922372376,0.4137369,24.832193,0.46234486,0.4684225,0.24307573,109934,0.23558382788055288,2.2384091958495667,0.04473536152295632,0.04630052349583097,0.0026901691927191107
model,87,0.3501757817113323,26.79199139190634,0.20269793536207537,0.21861255463356705,0.3480469003734309,0.50196135,22.163916,0.2749696,0.28339043,0.2803597,13073,0.1517855687296467,4.628075757751066,0.07227167222955366,0.06477787796263962,0.0676872149524409
model,88,0.7304663428464481,19.684068654022667,0.4905758494388709,0.492573478800627,0.16302681109870343,0.48985597,22.574947,0.6303898,0.63209766,0.13119675,90441,0.24061036793380464,2.8908787031550673,0.13981396016958858,0.13952418269458172,0.03183005890811352
model,89,0.6281181640213678,22.67723197101912,0.23410817036406578,0.23705122241019086,0.21281933123387484,0.38836735,27.611963,0.26168185,0.26483282,0.21164095,84205,0.23975080915152525,4.934731301075608,0.02757368436081825,0.02778160205842181,0.0011783772162356765
model,85,0.8057765926285669,7.911959949639275,0.22869120375752577,0.23173335270366183,0.2302632342231261,0.84018725,10.883569,0.21391621,0.21809272,0.22822689,64679,0.03441065893927364,2.971608814093635,0.014774991437198015,0.013640628022761253,0.002036349023579298
model,93,0.9836794811883266,3.2201408615491403,0.5204567957206135,0.5337899502387177,0.3063175706423827,0.9862209,4.992883,0.3819591,0.38894114,0.26344714,40735,0.0025414150557224735,1.772742343864678,0.1384976852221852,0.14484881125594484,0.042870434955508296
model,90,0.5451225644331431,24.384706814938262,0.27551579130700965,0.28711392310710515,0.3454734786156991,0.62825906,21.258476,0.2420109,0.25033903,0.34484452,68647,0.0831364983338857,3.1262305576140434,0.03350488496831794,0.03677489188762273,0.0006289585236886053
model,91,0.8536634652485058,12.143944995269315,0.32904693257192225,0.3350750077514244,0.23946671887689114,0.7754382,13.57105,0.24259923,0.25187498,0.23061833,87033,0.07822527574197502,1.4271046949772668,0.08644769858697504,0.08320002444072494,0.008848391020827295
model,95,0.5141032643381286,23.542938442150525,0.22331592336302003,0.22973641086205218,0.27046641067779853,0.19651225,26.84561,0.2628127,0.2727467,0.2764581,5376,0.31759101224576713,3.3026712227664667,0.0394967804848651,0.04301030110732343,0.0059917037078063284
model,92,0.6317152208165052,15.019684334343104,0.2212008193804279,0.22531722131456614,0.25128295684902613,0.67514026,14.355022,0.2481612,0.25377217,0.2566046,107365,0.04342504083358023,0.6646619039231823,0.026960377328251295,0.028454948037011624,0.00532165502460058
model,97,0.8301138910836641,14.116798597454242,0.26008673329344656,0.26299117862504556,0.20684829953945097,0.8888163,14.852062,0.30021733,0.30192927,0.17083138,87802,0.0587024059706267,0.7352636278875551,0.04013059716233347,0.03893808663565085,0.036016917264823284
model,96,0.24530570662906404,24.55016838989538,0.21123505427208117,0.22034635197358987,0.29641871422455857,0.45572323,22.520437,0.22139704,0.2307772,0.32520247,85534,0.21041751944134002,2.0297311492947934,0.010161988002393929,0.010430852063122775,0.02878375083281448
model,94,0.9163372936857415,7.684293261397144,0.267134551098981,0.27426509872795335,0.3016849200330324,0.95812285,8.599814,0.39020193,0.39981133,0.30177665,3418,0.04178555577867504,0.9155211535808832,0.12306737513240329,0.12554622872947463,9.172753471664574e-05
model,100,0.5005461478299502,24.04879948870133,0.34265980283964115,0.34504039730098596,0.18605814899641304,0.448897,24.891273,0.34677616,0.3497091,0.18294977,128721,0.051649143702447775,0.8424740098338255,0.004116354777927822,0.0046686962697232715,0.003108382479727556
model,98,0.8471384002094401,18.293572276379614,0.18551032818307167,0.19304895977550304,0.3213452471852273,0.85772574,16.761538,0.18706726,0.19379604,0.34753338,19714,0.010587339269624851,1.5320347244997308,0.0015569271946977992,0.0007470788521214689,0.026188127839568254
model,102,0.22157520105442932,25.855155227141598,0.30804270812101125,0.3153761642966819,0.3364807676446474,0.2560727,27.185375,0.30448842,0.30994168,0.29291958,111415,0.0344974989692218,1.330219986481449,0.0035542876345610597,0.005434485057408844,0.0435611914765871
model,103,0.1055635236349487,29.24161207536802,0.4621151488329164,0.46290412846119156,0.07319728991735376,0.41071266,28.079338,0.3259311,0.32747525,0.12081507,41846,0.3051491357240296,1.1622740016375523,0.13618404679548657,0.1354288786938881,0.0476177785659989
model,105,0.3702258740729662,25.425234569444196,0.30720308406948205,0.3228254165259297,0.4071044381207381,0.19462454,24.111979,0.29124674,0.29981074,0.36894187,61083,0.17560133088296376,1.3132560385604073,0.01595634205936547,0.023014679154485018,0.03816256480874164
model,99,0.5526671002197502,21.29374209694067,0.21416119055988142,0.22574034314787028,0.4141473023413301,0.4667186,22.163942,0.2250121,0.23329534,0.41175765,112128,0.08594848611834027,0.870200240095464,0.010850903222543506,0.0075549932178294865,0.002389654350149706
model,101,0.2075847462152501,26.07936253659005,0.26144473179626554,0.27270808833325955,0.3264709213459262,0.18957847,27.44778,0.26025674,0.26997843,0.32319087,41700,0.018006272647287463,1.368418072540809,0.0011879943256387082,0.002729654485832178,0.003280053445077813
model,108,0.1890150600181973,26.015969691606273,0.2895896658135535,0.2952817687264234,0.20962069860950114,0.19782972,27.096684,0.30239072,0.3105972,0.23516855,20233,0.008814663339957007,1.0807138105909928,0.012801058606993987,0.015315442396089396,0.025547847828716025
model,110,0.7847304343898172,20.5092654407227,0.360587456010859,0.363596434233322,0.2200184297835034,0.67912954,22.619465,0.33696523,0.33971024,0.20639324,77021,0.10560089346955959,2.110199433544878,0.023622222923319336,0.023886198637618872,0.01362518790117917
model,106,0.34774734354310777,28.266008993357513,0.6383407864849079,0.6416589818336184,0.1911521896377424,0.17344321,28.497353,0.67832756,0.6789487,0.10123794,2507,0.17430413043790605,0.23134360674014331,0.0399867739398968,0.037289718594390675,0.08991425182970558
model,107,0.09391039088054536,25.438304429179478,0.25149314305905773,0.27173417222552065,0.45390785358356384,0.07984919,23.431452,0.22278814,0.24091251,0.47333917,88701,0.014061199870547034,2.0068526316941266,0.028705002881330988,0.03082166028074984,0.019431316633950202
model,104,0.5962599378894302,22.927711824464563,0.2519713513493618,0.2716331619711134,0.5090042714218986,0.6528381,21.131826,0.23231246,0.24861024,0.4301315,88985,0.056578173034336876,1.7958854237077269,0.01965889557600825,0.023022918769857625,0.07887277642296675
