method,target_id,dataset_index,neighbor_index,neighbor_context_distance,eta,target_eta,abs_err_eta,tau_transfer,target_tau_transfer,abs_err_tau_transfer,ipr,target_ipr,abs_err_ipr,purity,target_purity,abs_err_purity,c_l1,target_c_l1,abs_err_c_l1
nearest_neighbor_baseline,0,33458,72447,1.4073305130004883,0.868147075176239,0.7584671,0.10967997517623906,13.661659240722656,13.679777,0.01811775927734338,0.2222701460123062,0.24725586,0.02498571398769378,0.23766888678073883,0.26755,0.02988111321926118,0.45047593116760254,0.47606024,0.025584308832397484
nearest_neighbor_baseline,1,74123,5857,0.2017946094274521,0.20114265382289886,0.19029836,0.010844293822898865,29.27957534790039,29.206373,0.07320234790039137,0.6765333414077759,0.668512,0.008021341407775884,0.6773753762245178,0.67043525,0.006940126224517784,0.11958547681570053,0.12942995,0.009844473184299457
nearest_neighbor_baseline,2,57950,70871,2.33949875831604,0.41863366961479187,0.27761433,0.14101933961479185,20.16769027709961,16.832853,3.3348372770996093,0.23085488379001617,0.26614442,0.03528953620998382,0.24354179203510284,0.30238298,0.05884118796489718,0.42897680401802063,0.5041054,0.0751285959819794
nearest_neighbor_baseline,3,132514,23629,0.8487780690193176,0.7476691007614136,0.8215711,0.07390199923858642,19.556861877441406,20.109015,0.5521531225585932,0.28659746050834656,0.26017472,0.02642274050834653,0.2964998483657837,0.27023384,0.02626600836578369,0.25384634733200073,0.29238144,0.03853509266799926
nearest_neighbor_baseline,4,16005,76581,1.2539801597595215,0.9782635569572449,0.9542749,0.023988656957244836,7.6014909744262695,7.8531504,0.2516594255737301,0.2324998527765274,0.23684888,0.004349027223472607,0.24248051643371582,0.24990356,0.0074230435662841765,0.3746301233768463,0.3851833,0.010553176623153693
nearest_neighbor_baseline,5,117269,34967,1.4954874515533447,0.8999316692352295,0.8926104,0.007321269235229466,16.04840850830078,17.333122,1.2847134916992182,0.22860246896743774,0.20670004,0.021902428967437743,0.24645709991455078,0.21893375,0.02752334991455077,0.397331178188324,0.43974382,0.04241264181167603
nearest_neighbor_baseline,6,79622,101154,0.8305951952934265,0.9763526320457458,0.9328691,0.04348353204574584,6.94066858291626,6.2080483,0.73262028291626,0.21970857679843903,0.2524332,0.032724623201561,0.23148399591445923,0.26191923,0.030435234085540774,0.3387957513332367,0.3260561,0.012739651333236679
nearest_neighbor_baseline,7,3648,33053,0.8548514246940613,0.9830248355865479,0.9816332,0.001391635586547868,5.42941427230835,5.389304,0.040110272308349515,0.2379731684923172,0.2285614,0.009411768492317202,0.2543792426586151,0.24210514,0.012274102658615116,0.46272122859954834,0.4024908,0.06023042859954836
nearest_neighbor_baseline,8,71597,40529,0.538626492023468,0.9901874661445618,0.99189395,0.0017064838554382566,3.064157724380493,2.958586,0.10557172438049323,0.32417675852775574,0.3242428,6.604147224426038e-05,0.3924974799156189,0.39422894,0.0017314600843811312,0.6490820646286011,0.7152921,0.06621003537139891
nearest_neighbor_baseline,9,15184,22647,1.947257399559021,0.8932293057441711,0.9380948,0.044865494255828864,14.681626319885254,15.09445,0.41282368011474624,0.22317074239253998,0.21274278,0.010427962392539986,0.23349055647850037,0.22207873,0.011411826478500364,0.39140352606773376,0.37097368,0.020429846067733792
nearest_neighbor_baseline,10,116513,33490,1.5678088665008545,0.39042744040489197,0.3533679,0.037059540404891955,20.07846450805664,15.903919,4.1745455080566405,0.25493431091308594,0.26431936,0.009385049086914066,0.27025899291038513,0.2954089,0.025149907089614842,0.438255250453949,0.5033014,0.06504614954605104
nearest_neighbor_baseline,11,72301,62363,1.380001187324524,0.6172452569007874,0.58143514,0.03581011690078739,21.72773551940918,20.258993,1.4687425194091794,0.2629488706588745,0.23310496,0.029843910658874512,0.27355772256851196,0.26235133,0.01120639256851197,0.3285970091819763,0.45395133,0.12535432081802367
nearest_neighbor_baseline,12,105690,51312,0.21948033571243286,0.15908552706241608,0.17833596,0.01925043293758391,28.0268611907959,27.576347,0.45051419079590005,0.8304001688957214,0.8260057,0.004394468895721482,0.8315263390541077,0.82681197,0.004714369054107714,0.11509811878204346,0.10525237,0.00984574878204346
nearest_neighbor_baseline,13,8656,132206,1.8456934690475464,0.690236508846283,0.6999377,0.009701191153717037,21.16718101501465,19.408997,1.758184015014649,0.3322524428367615,0.30825895,0.0239934928367615,0.3560135066509247,0.37106785,0.015054343349075294,0.513269305229187,0.69473225,0.18146294477081304
nearest_neighbor_baseline,14,56719,84890,1.536656379699707,0.4216685891151428,0.56644064,0.14477205088485723,21.87755012512207,22.261204,0.383653874877929,0.19254636764526367,0.2002014,0.00765503235473633,0.21139048039913177,0.22082578,0.009435299600868224,0.4909816086292267,0.4909403,4.130862922668843e-05
nearest_neighbor_baseline,15,6689,5759,0.9327496886253357,0.8075409531593323,0.8357882,0.028247246840667706,15.493742942810059,15.258431,0.23531194281005874,0.3250994086265564,0.35309833,0.02799892137344362,0.328716516494751,0.35740274,0.02868622350524902,0.2314184308052063,0.2472404,0.0158219691947937
nearest_neighbor_baseline,16,100831,9462,0.610910177230835,0.9834060072898865,0.97950435,0.003901657289886451,3.231496572494507,3.3362637,0.10476712750549311,0.2691454589366913,0.2791093,0.00996384106330872,0.2950769066810608,0.30948865,0.014411743318939185,0.4406093955039978,0.4676934,0.02708400449600218
nearest_neighbor_baseline,17,116679,110342,0.7050186991691589,0.760249674320221,0.8213266,0.06107692567977907,20.771997451782227,20.952593,0.18059554821777368,0.4275773763656616,0.45154494,0.023967563634338385,0.44014886021614075,0.46469358,0.024544719783859248,0.2781716585159302,0.2972435,0.019071841484069818
nearest_neighbor_baseline,18,101305,32809,1.1270644664764404,0.0394526906311512,0.07165852,0.032205829368848804,30.70815658569336,30.52825,0.1799065856933595,0.38125693798065186,0.41275868,0.03150174201934813,0.3835678696632385,0.42202425,0.038456380336761464,0.1601150929927826,0.2335222,0.07340710700721742
nearest_neighbor_baseline,19,84681,11237,1.6973906755447388,0.45574620366096497,0.44525677,0.010489433660964942,21.470613479614258,25.671879,4.201265520385743,0.3858560025691986,0.3178487,0.06800730256919862,0.39220955967903137,0.32355633,0.06865322967903137,0.2358856201171875,0.26838478,0.03249915988281249
nearest_neighbor_baseline,20,29614,118073,0.7469494342803955,0.17806030809879303,0.11241332,0.06564698809879303,28.722145080566406,27.629997,1.0921480805664068,0.37681785225868225,0.3617695,0.01504835225868223,0.3784898817539215,0.36447397,0.014015911753921528,0.16047748923301697,0.1772296,0.01675211076698302
nearest_neighbor_baseline,21,123859,75871,1.5468581914901733,0.9279545545578003,0.90898746,0.018967094557800324,9.273177146911621,11.489827,2.216649853088379,0.22988882660865784,0.19924553,0.030643296608657833,0.24083437025547028,0.2113309,0.029503470255470288,0.36079224944114685,0.39048547,0.02969322055885315
nearest_neighbor_baseline,22,23074,71437,0.584881067276001,0.2191740870475769,0.14017388,0.0790002070475769,27.284040451049805,27.405123,0.12108254895019499,0.5070558190345764,0.50211406,0.004941759034576387,0.5131635665893555,0.5138985,0.0007349334106445671,0.2941744327545166,0.28082356,0.013350872754516574
nearest_neighbor_baseline,23,39388,51014,1.1202443838119507,0.9716156125068665,0.96750814,0.004107472506866494,10.215946197509766,10.810547,0.5946008024902341,0.21038904786109924,0.21717158,0.00678253213890076,0.2274913489818573,0.2430961,0.01560475101814271,0.45418548583984375,0.46855432,0.014368834160156274
nearest_neighbor_baseline,24,43478,80941,1.9576581716537476,0.6160377264022827,0.57894224,0.03709548640228266,15.886484146118164,12.69378,3.1927041461181638,0.21971161663532257,0.24781907,0.02810745336467743,0.23396608233451843,0.27554154,0.04157545766548154,0.3794806897640228,0.46762252,0.08814183023597716
nearest_neighbor_baseline,25,20356,113661,1.1561095714569092,0.27495047450065613,0.14926344,0.12568703450065613,26.794397354125977,27.982382,1.1879846458740246,0.3607826828956604,0.34924078,0.011541902895660427,0.37891319394111633,0.36339417,0.015519023941116317,0.2642759680747986,0.30188543,0.037609461925201426
nearest_neighbor_baseline,26,16026,75571,1.1891825199127197,0.12459708750247955,0.17486508,0.05026799249752045,25.952322006225586,27.49588,1.5435579937744137,0.24038471281528473,0.2087741,0.03161061281528474,0.25220149755477905,0.24231182,0.009889677554779042,0.41284534335136414,0.4174216,0.004576256648635868
nearest_neighbor_baseline,27,107466,9615,2.385566473007202,0.85954350233078,0.83776194,0.02178156233077999,13.408409118652344,10.556422,2.851987118652344,0.3180290758609772,0.49969897,0.18166989413902285,0.32768872380256653,0.5153278,0.18763907619743347,0.3521948456764221,0.32517964,0.027015205676422127
nearest_neighbor_baseline,28,966,8935,1.4954478740692139,0.8111335039138794,0.85911524,0.04798173608612055,17.08715057373047,20.116085,3.028934426269533,0.20063771307468414,0.22340457,0.022766856925315854,0.20786626636981964,0.23826282,0.030396553630180345,0.34290096163749695,0.37446204,0.03156107836250305
