method,target_id,dataset_index,neighbor_index,neighbor_context_distance,eta,target_eta,abs_err_eta,tau_transfer,target_tau_transfer,abs_err_tau_transfer,ipr,target_ipr,abs_err_ipr,purity,target_purity,abs_err_purity,c_l1,target_c_l1,abs_err_c_l1
nearest_neighbor_baseline,23,39388,415,0.6039425038692003,0.9403792023658752,0.96750814,0.027128937634124717,12.496611595153809,10.810547,1.686064595153809,0.2124888300895691,0.21717158,0.004682749910430911,0.2430005520582199,0.2430961,9.554794178009973e-05,0.5054430365562439,0.46855432,0.03688871655624387
nearest_neighbor_baseline,24,43478,14945,1.1366405362521632,0.5500732660293579,0.57894224,0.028868973970642142,17.73351287841797,12.69378,5.0397328784179685,0.24453827738761902,0.24781907,0.003280792612380984,0.27572810649871826,0.27554154,0.000186566498718288,0.4912455976009369,0.46762252,0.023623077600936904
nearest_neighbor_baseline,25,20356,106937,0.8750383524153872,0.19230644404888153,0.14926344,0.043043004048881534,28.704933166503906,27.982382,0.722551166503905,0.3249993324279785,0.34924078,0.024241447572021457,0.3434171974658966,0.36339417,0.01997697253410341,0.2790652811527252,0.30188543,0.02282014884727479
nearest_neighbor_baseline,26,16026,97010,0.8402289684788091,0.264442503452301,0.17486508,0.08957742345230102,27.14358139038086,27.49588,0.3522986096191403,0.22078952193260193,0.2087741,0.012015421932601938,0.23323370516300201,0.24231182,0.009078114836997997,0.34975293278694153,0.4174216,0.06766866721305848
nearest_neighbor_baseline,27,107466,16594,0.7859243530787985,0.8328167796134949,0.83776194,0.004945160386505165,14.809155464172363,10.556422,4.252733464172364,0.47864651679992676,0.49969897,0.021052453200073262,0.49736520648002625,0.5153278,0.017962593519973757,0.33894017338752747,0.32517964,0.013760533387527474
nearest_neighbor_baseline,28,966,127522,1.002816687380867,0.769625186920166,0.85911524,0.08949005307983393,20.277698516845703,20.116085,0.16161351684570135,0.20346133410930634,0.22340457,0.01994323589069366,0.21981929242610931,0.23826282,0.018443527573890672,0.38680338859558105,0.37446204,0.012341348595581059
nearest_neighbor_baseline,29,64630,40374,0.779679127159933,0.9653640389442444,0.95448196,0.010882078944244422,11.032207489013672,11.806327,0.7741195109863277,0.33338987827301025,0.35742295,0.024033071726989763,0.34099969267845154,0.362317,0.021317307321548462,0.2728116810321808,0.25927675,0.013534931032180786
nearest_neighbor_baseline,30,54231,93708,0.9339874932605327,0.9828067421913147,0.95581746,0.02698928219131469,9.957283020019531,7.8988957,2.0583873200195315,0.5155214667320251,0.5376967,0.02217523326797488,0.5229305028915405,0.5409289,0.01799839710845952,0.25566771626472473,0.19346185,0.06220586626472474
nearest_neighbor_baseline,31,88946,41560,0.6338167116359406,0.7644504308700562,0.8265191,0.0620686691299438,19.126874923706055,18.020243,1.106631923706054,0.28708508610725403,0.25307313,0.03401195610725405,0.2945508658885956,0.26497865,0.0295722158885956,0.35450664162635803,0.3731522,0.018645558373641957
nearest_neighbor_baseline,32,53973,69045,1.2571513403624965,0.4373992681503296,0.4251765,0.012222768150329577,20.384126663208008,26.881758,6.497631336791994,0.3292527198791504,0.34101763,0.011764910120849625,0.3596413731575012,0.3654213,0.005779926842498784,0.3988267481327057,0.4346095,0.03578275186729429
nearest_neighbor_baseline,33,3780,27025,0.8741836344318906,0.35613611340522766,0.26906386,0.08707225340522767,28.736164093017578,29.479458,0.7432939069824229,0.4645438492298126,0.47149256,0.006948710770187383,0.4659617245197296,0.47205588,0.006094155480270369,0.1446371078491211,0.08023107,0.06440603784912109
nearest_neighbor_baseline,34,33369,108366,0.6682095087030906,0.8479993343353271,0.7910845,0.05691483433532718,7.331169128417969,8.753873,1.4227038715820317,0.2995883822441101,0.32675344,0.0271650577558899,0.30223989486694336,0.330872,0.02863210513305664,0.1799180507659912,0.18104318,0.001125129234008787
nearest_neighbor_baseline,35,107298,63766,0.9003937209249072,0.943875253200531,0.9604588,0.01658354679946894,13.610283851623535,10.726496,2.883787851623536,0.27588269114494324,0.26803547,0.00784722114494324,0.28263893723487854,0.27506015,0.007578787234878537,0.2689830958843231,0.2394322,0.02955089588432311
nearest_neighbor_baseline,36,438,4691,0.746157480213747,0.8521806597709656,0.74816424,0.10401641977096554,18.895723342895508,20.599714,1.703990657104491,0.2041568160057068,0.2153853,0.011228483994293215,0.2129121720790863,0.22379883,0.0108866579209137,0.2705366015434265,0.30053902,0.030002418456573476
nearest_neighbor_baseline,37,114877,12254,0.7727137514782879,0.7515590786933899,0.7057752,0.045783878693389846,18.628555297851562,20.88893,2.260374702148436,0.3104604482650757,0.33743313,0.026972681734924342,0.3500755727291107,0.378856,0.02878042727088931,0.43815508484840393,0.4793313,0.041176215151596085
nearest_neighbor_baseline,38,7605,7692,0.6047112084138458,0.9391726851463318,0.9171716,0.02200108514633181,11.901802062988281,11.977125,0.07532293701171788,0.2556758224964142,0.21092434,0.0447514824964142,0.2610502541065216,0.21796142,0.04308883410652162,0.28736457228660583,0.2701651,0.017199472286605844
nearest_neighbor_baseline,39,15555,57216,0.860574393058995,0.8776434063911438,0.8091837,0.06845970639114385,17.119749069213867,16.048763,1.0709860692138662,0.3321560025215149,0.35426044,0.022104437478485117,0.334486722946167,0.35733542,0.022848697053833023,0.19893339276313782,0.22742453,0.028491137236862196
nearest_neighbor_baseline,40,79003,86928,0.8743400043260793,0.5269177556037903,0.4872733,0.03964445560379026,25.09383773803711,24.499378,0.5944597380371093,0.6911028623580933,0.6528329,0.03826996235809321,0.6968104839324951,0.65993994,0.036870543932495115,0.27827662229537964,0.2622686,0.01600802229537962
nearest_neighbor_baseline,41,21133,20304,0.6292317239650769,0.28868991136550903,0.3272198,0.03852988863449097,25.811561584472656,28.572351,2.760789415527345,0.2890753149986267,0.2764688,0.012606514998626694,0.3139410614967346,0.29257074,0.021370321496734623,0.3339643180370331,0.33818063,0.004216311962966901
nearest_neighbor_baseline,42,13497,119011,0.7764654927482322,0.7552163600921631,0.6676844,0.08753196009216313,16.53308868408203,17.194998,0.661909315917967,0.35604411363601685,0.35203397,0.004010143636016872,0.3644455075263977,0.3696623,0.005216792473602294,0.34698906540870667,0.32533953,0.021649535408706677
nearest_neighbor_baseline,43,138175,58496,0.8889666260442559,0.2264994978904724,0.20223852,0.024260977890472407,25.063838958740234,26.457943,1.3941040412597658,0.317514568567276,0.3336268,0.016112231432724,0.3317076563835144,0.35060653,0.018898873616485623,0.38638609647750854,0.35357392,0.03281217647750856
nearest_neighbor_baseline,44,14756,126477,0.7353188757379616,0.6066317558288574,0.71210027,0.10546851417114256,21.31981086730957,20.609009,0.71080186730957,0.2022096961736679,0.20744209,0.005232393826332088,0.21153825521469116,0.21471155,0.003173294785308839,0.3147742748260498,0.3618089,0.047034625173950184
nearest_neighbor_baseline,45,86386,6489,0.6663126200991574,0.9163198471069336,0.92296517,0.006645322893066408,7.480191707611084,8.217064,0.7368722923889166,0.3106224238872528,0.28740525,0.023217173887252807,0.3193170130252838,0.2927139,0.026603113025283787,0.2699388861656189,0.24605627,0.023882616165618903
nearest_neighbor_baseline,46,62112,111677,1.082665941245542,0.9829234480857849,0.99411213,0.01118868191421507,8.157546997070312,5.7093306,2.448216397070312,0.21221792697906494,0.18793839,0.02427953697906493,0.24557219445705414,0.21306454,0.03250765445705414,0.6300548315048218,0.569427,0.06062783150482176
nearest_neighbor_baseline,47,90336,13535,0.7543406186666363,0.37306806445121765,0.39657944,0.023511375548782354,26.464927673339844,25.758356,0.7065716733398446,0.33123505115509033,0.29651713,0.034717921155090314,0.33335715532302856,0.3012383,0.03211885532302855,0.16050414741039276,0.23993585,0.07943170258960724
nearest_neighbor_baseline,48,26553,66901,0.49600921905642303,0.268379807472229,0.3051758,0.03679599252777099,22.96808433532715,22.778698,0.18938633532714988,0.19680412113666534,0.20980999,0.013005868863334658,0.20236067473888397,0.21571718,0.013356505261116036,0.2550065517425537,0.2750041,0.019997548257446263
nearest_neighbor_baseline,49,71595,133834,0.952894473349977,0.22171162068843842,0.23206739,0.010355769311561597,24.19317054748535,27.365128,3.171957452514647,0.24799324572086334,0.27865744,0.030664194279136636,0.28947141766548157,0.3234331,0.033961682334518406,0.5704330801963806,0.52623135,0.04420173019638063
nearest_neighbor_baseline,50,54029,133575,0.79822720025418,0.9864688515663147,0.9519933,0.034475551566314655,10.085783958435059,8.143304,1.942479958435058,0.37149450182914734,0.39042464,0.01893013817085265,0.3758123517036438,0.4010223,0.0252099482963562,0.2798421382904053,0.33748624,0.05764410170959472
nearest_neighbor_baseline,51,126241,88330,0.7758647809575001,0.2551339566707611,0.15314956,0.10198439667076112,26.82755470275879,25.967892,0.85966270275879,0.29408028721809387,0.29575887,0.001678582781906135,0.3092886805534363,0.309474,0.00018531944656374755,0.37803685665130615,0.3785461,0.0005092433486938441
nearest_neighbor_baseline,52,48181,67671,0.9942650799031384,0.5951944589614868,0.6138185,0.018624041038513228,23.548715591430664,23.328236,0.22047959143066365,0.3142698109149933,0.32066396,0.0063941490850067395,0.3429865837097168,0.370717,0.027730416290283222,0.5072506666183472,0.6176781,0.11042743338165284
nearest_neighbor_baseline,53,118408,55061,0.7061675271666147,0.9530391693115234,0.9128947,0.04014446931152349,14.74569034576416,15.74081,0.9951196542358396,0.20803362131118774,0.22438486,0.016351238688812247,0.223212331533432,0.25013077,0.026918438466567995,0.49583908915519714,0.50879335,0.01295426084480289
nearest_neighbor_baseline,54,132888,27708,0.5906814546281917,0.8695929646492004,0.9406932,0.07110023535079957,13.98708438873291,12.716965,1.27011938873291,0.2472158670425415,0.27513498,0.02791911295745847,0.2684482932090759,0.29039907,0.021950776790924054,0.5015552043914795,0.5042295,0.002674295608520505
nearest_neighbor_baseline,55,77211,44630,0.8218414779413341,0.06972938776016235,0.1713736,0.10164421223983763,24.000347137451172,24.089294,0.088946862548827,0.307072252035141,0.33033255,0.02326029796485901,0.3125290870666504,0.33302355,0.02049446293334961,0.19926676154136658,0.22643408,0.027167318458633433
nearest_neighbor_baseline,56,24993,35920,1.0888908445372625,0.8289669156074524,0.928411,0.0994440843925476,13.952932357788086,12.686552,1.2663803577880852,0.25507652759552,0.2703113,0.015234772404479957,0.2769070565700531,0.30094028,0.024033223429946904,0.4918176233768463,0.54258186,0.05076423662315366
nearest_neighbor_baseline,57,89584,20923,0.6688776772458286,0.186771422624588,0.08381365,0.10295777262458801,28.77935791015625,29.16065,0.3812920898437504,0.296932190656662,0.30132908,0.00439688934333804,0.29908376932144165,0.3048634,0.005779630678558356,0.1891964226961136,0.21369682,0.024500397303886423
nearest_neighbor_baseline,58,21287,94042,0.6644989552935767,0.8348528146743774,0.81023276,0.024620054674377445,16.68416404724121,16.308239,0.37592504724121056,0.27021902799606323,0.25414038,0.016078647996063233,0.27647435665130615,0.26776546,0.008708896651306142,0.3306313455104828,0.35070863,0.020077284489517233
nearest_neighbor_baseline,59,87885,127885,1.1414347500791568,0.23900526762008667,0.24107951,0.002074242379913327,24.825590133666992,26.234648,1.4090578663330078,0.9089305400848389,0.86947674,0.0394538000848389,0.9100373983383179,0.87010956,0.03992783833831792,0.09763631969690323,0.08143045,0.016205869696903227
nearest_neighbor_baseline,60,123520,91849,0.8934747671637691,0.7094618082046509,0.6373154,0.0721464082046509,20.57335090637207,22.101055,1.5277040936279285,0.2854660153388977,0.22667082,0.05879519533889771,0.3139578402042389,0.2654196,0.048538240204238914,0.4256560802459717,0.4601942,0.03453811975402832
nearest_neighbor_baseline,61,92683,116906,0.9730430308376389,0.613788366317749,0.7488985,0.135110133682251,24.403987884521484,22.824816,1.579171884521486,0.4897266626358032,0.4855495,0.0041771626358032,0.5040176510810852,0.49909177,0.004925881081085215,0.4159804582595825,0.39332604,0.02265441825958253
nearest_neighbor_baseline,62,62402,7799,1.0313222533094635,0.8621600270271301,0.9635143,0.10135427297286992,11.909272193908691,12.703297,0.7940248060913078,0.37959396839141846,0.3846223,0.0050283316085815155,0.39816203713417053,0.41405958,0.01589754286582945,0.33656245470046997,0.43764108,0.10107862529953004
nearest_neighbor_baseline,63,107660,66301,0.8598063756843402,0.04184626042842865,0.120743476,0.07889721557157135,29.077131271362305,30.155148,1.0780167286376958,0.23875965178012848,0.22219725,0.016562401780128466,0.2419929802417755,0.22367024,0.01832274024177552,0.19615192711353302,0.14986375,0.04628817711353303
nearest_neighbor_baseline,64,114838,93298,0.88665980927534,0.6989010572433472,0.69193363,0.006967427243347202,21.341062545776367,23.776144,2.4350814542236314,0.31816601753234863,0.3273452,0.00917918246765137,0.3243349492549896,0.3301339,0.005798950745010356,0.25886648893356323,0.2449256,0.013940888933563239
nearest_neighbor_baseline,65,129419,39885,1.0675098324894499,0.7857347130775452,0.9033592,0.11762448692245486,19.668746948242188,16.808657,2.8600899482421873,0.37801283597946167,0.3665114,0.011501435979461683,0.3837580680847168,0.37366894,0.010089128084716792,0.3030373752117157,0.33575636,0.03271898478828428
nearest_neighbor_baseline,66,104180,138006,0.4572002925744078,0.9918150305747986,0.9810648,0.010750230574798625,5.015067100524902,6.784301,1.7692338994750978,0.18021336197853088,0.1867344,0.006521038021469111,0.21020609140396118,0.22869974,0.01849364859603883,0.6487239003181458,0.6699938,0.02126989968185422
nearest_neighbor_baseline,67,45584,42826,0.7243228542594039,0.9238123297691345,0.9050931,0.018719229769134538,14.085098266601562,10.385718,3.699380266601562,0.2568298876285553,0.27195257,0.015122682371444707,0.26235949993133545,0.2771916,0.014832100068664533,0.2766510248184204,0.25640616,0.020244864818420416
nearest_neighbor_baseline,68,107511,68917,0.7446380079919672,0.9507398009300232,0.95060927,0.00013053093002324268,6.124938011169434,3.6110168,2.513921211169434,0.2431899756193161,0.26646313,0.02327315438068389,0.25160476565361023,0.27673438,0.025129614346389773,0.274657279253006,0.27322555,0.0014317292530059977
nearest_neighbor_baseline,69,130638,70754,0.7085314439303921,0.9930620193481445,0.9828951,0.01016691934814451,6.053533554077148,6.010696,0.04283755407714818,0.2693946063518524,0.25168145,0.017713156351852444,0.28544914722442627,0.2906723,0.005223152775573725,0.48240846395492554,0.45278525,0.029623213954925565
nearest_neighbor_baseline,70,84389,36663,1.0521009519141324,0.12125327438116074,0.16552414,0.04427086561883925,26.043258666992188,26.884502,0.8412433330078137,0.7483932971954346,0.81300145,0.06460815280456544,0.752979576587677,0.8157679,0.06278832341232299,0.1702210158109665,0.14969918,0.020521835810966504
nearest_neighbor_baseline,71,77346,132375,0.6740434863623634,0.9704613089561462,0.98331374,0.012852431043853807,4.950401782989502,4.9777174,0.02731561701049845,0.3394431173801422,0.3490426,0.009599482619857769,0.34834063053131104,0.35605392,0.007713289468688989,0.29286497831344604,0.28701532,0.005849658313446027
nearest_neighbor_baseline,72,132543,52489,1.3687178295771105,0.9238012433052063,0.95227647,0.028475226694793743,12.30454158782959,9.029182,3.2753595878295894,0.5976800918579102,0.63416433,0.0364842381420899,0.60201495885849,0.64924705,0.04723209114151006,0.23789165914058685,0.24559991,0.007708250859413152
nearest_neighbor_baseline,73,34829,81731,0.7815968997594313,0.40588927268981934,0.4156221,0.009732827310180658,23.4681453704834,21.96439,1.5037553704833968,0.2285999059677124,0.25565356,0.0270536540322876,0.24865491688251495,0.2694603,0.020805383117485032,0.40241536498069763,0.43903217,0.03661680501930237
nearest_neighbor_baseline,74,16447,89699,0.7100124933141267,0.6272390484809875,0.50898254,0.11825650848098757,23.19070816040039,22.379879,0.8108291604003917,0.3240223824977875,0.32197392,0.002048462497787451,0.3276098966598511,0.33196816,0.004358263340148938,0.21879589557647705,0.23478936,0.01599346442352295
nearest_neighbor_baseline,75,41036,70225,0.9565987853325557,0.3584207594394684,0.18796815,0.17045260943946838,28.451045989990234,24.718775,3.7322709899902335,0.3460123538970947,0.33605602,0.009956333897094716,0.3478088974952698,0.33791295,0.009895947495269786,0.13697479665279388,0.14140126,0.0044264633472061166
nearest_neighbor_baseline,76,95966,35588,0.6363203256149178,0.6963090300559998,0.7675487,0.07123966994400022,18.383296966552734,16.072035,2.3112619665527347,0.23872505128383636,0.23194991,0.006775141283836356,0.2430606186389923,0.23660281,0.006457808638992313,0.22287152707576752,0.28200436,0.05913283292423249
nearest_neighbor_baseline,77,8251,43445,0.9579238521160022,0.9581048488616943,0.96104586,0.0029410111383056936,12.905308723449707,13.033727,0.1284182765502937,0.19219927489757538,0.18100923,0.011190044897575385,0.2153775542974472,0.20873229,0.006645264297447218,0.6784233450889587,0.61596453,0.062458815088958786
nearest_neighbor_baseline,78,18874,20054,0.9145671733991078,0.32570263743400574,0.35552377,0.02982113256599428,27.883852005004883,27.470287,0.4135650050048838,0.8001286387443542,0.7829671,0.01716153874435422,0.8016183376312256,0.7839013,0.017717037631225563,0.13845866918563843,0.0946497,0.043808969185638424
nearest_neighbor_baseline,79,75139,58401,0.6654938798627285,0.9174510836601257,0.9606615,0.043210416339874214,18.193252563476562,14.723011,3.470241563476563,0.4010249078273773,0.3858661,0.01515880782737733,0.40741637349128723,0.39102417,0.016392203491287227,0.3071326017379761,0.2935697,0.013562901737976085
nearest_neighbor_baseline,80,131370,15902,0.7671820003175784,0.6268435716629028,0.57568127,0.05116230166290281,22.483322143554688,21.917786,0.565536143554688,0.25431546568870544,0.2784825,0.024167034311294577,0.26135241985321045,0.28892547,0.02757305014678957,0.32131266593933105,0.32041407,0.0008985959393310594
nearest_neighbor_baseline,81,115990,136482,0.7043718905440561,0.9853577017784119,0.9504329,0.03492480177841184,8.074222564697266,7.114172,0.9600505646972657,0.30630138516426086,0.31666517,0.010363784835739132,0.31299006938934326,0.3219526,0.008962530610656716,0.28453686833381653,0.24728559,0.03725127833381653
nearest_neighbor_baseline,82,109934,46019,1.0692116212724194,0.5191139578819275,0.4137369,0.10537705788192747,25.132457733154297,24.832193,0.3002647331542967,0.44753995537757874,0.46234486,0.014804904622421289,0.46714910864830017,0.4684225,0.0012733913516998485,0.33118367195129395,0.24307573,0.08810794195129396
nearest_neighbor_baseline,83,48295,130466,1.2512381804600754,0.182287335395813,0.25834417,0.076056834604187,24.35237693786621,28.8861,4.533723062133788,0.3517269492149353,0.3619847,0.01025775078506469,0.36322298645973206,0.40253738,0.039314393540267945,0.3682716488838196,0.45567232,0.08740067111618044
nearest_neighbor_baseline,84,70309,84240,0.7122766724731264,0.46007874608039856,0.4281423,0.031936446080398584,22.687671661376953,23.391497,0.703825338623048,0.23314744234085083,0.26030293,0.027155487659149158,0.24254047870635986,0.29315227,0.05061179129364013,0.34044933319091797,0.39063296,0.050183626809082005
nearest_neighbor_baseline,85,64679,138073,0.7440307145804584,0.8994284272193909,0.84018725,0.05924117721939082,13.188704490661621,10.883569,2.3051354906616215,0.22889715433120728,0.21391621,0.01498094433120728,0.23438535630702972,0.21809272,0.016292636307029734,0.26417359709739685,0.22822689,0.03594670709739686
nearest_neighbor_baseline,86,4107,51140,0.5637283156331018,0.6584190130233765,0.6466955,0.011723513023376486,23.168684005737305,23.988289,0.8196049942626971,0.25150641798973083,0.27970874,0.028202322010269176,0.2663092315196991,0.28765595,0.021346718480300897,0.35510537028312683,0.32606697,0.02903840028312682
nearest_neighbor_baseline,87,13073,29642,0.9366247907692493,0.4373210370540619,0.50196135,0.06464031294593808,24.614421844482422,22.163916,2.4505058444824215,0.30286574363708496,0.2749696,0.02789614363708498,0.30824223160743713,0.28339043,0.024851801607437107,0.2483423501253128,0.2803597,0.032017349874687184
nearest_neighbor_baseline,88,90441,52860,1.2437239358636236,0.3674541413784027,0.48985597,0.12240182862159726,26.35921859741211,22.574947,3.7842715974121077,0.6868671774864197,0.6303898,0.05647737748641968,0.6909441351890564,0.63209766,0.05884647518905639,0.1901276558637619,0.13119675,0.0589309058637619
nearest_neighbor_baseline,89,84205,75940,0.8380837060471884,0.38898715376853943,0.38836735,0.0006198037685394286,30.133525848388672,27.611963,2.5215628483886725,0.3154154419898987,0.26168185,0.05373359198989869,0.31806662678718567,0.26483282,0.053233806787185645,0.17259803414344788,0.21164095,0.03904291585655212
nearest_neighbor_baseline,90,68647,116880,0.5897285859199775,0.6761614680290222,0.62825906,0.047902408029022236,20.938796997070312,21.258476,0.3196790029296892,0.26965346932411194,0.2420109,0.027642569324111937,0.2764868140220642,0.25033903,0.02614778402206419,0.3429129123687744,0.34484452,0.0019316076312255737
nearest_neighbor_baseline,91,87033,126446,0.776187920451562,0.7956988215446472,0.7754382,0.02026062154464725,12.850885391235352,13.57105,0.720164608764648,0.26547443866729736,0.24259923,0.022875208667297364,0.27184489369392395,0.25187498,0.019969913693923924,0.248330220580101,0.23061833,0.017711890580101003
nearest_neighbor_baseline,92,107365,39955,0.5409984170924769,0.7109594345092773,0.67514026,0.035819174509277296,15.999037742614746,14.355022,1.6440157426147461,0.24159181118011475,0.2481612,0.006569388819885252,0.24723690748214722,0.25377217,0.006535262517852802,0.26594600081443787,0.2566046,0.00934140081443785
