method,target_id,dataset_index,neighbor_index,neighbor_context_distance,eta,target_eta,abs_err_eta,tau_transfer,target_tau_transfer,abs_err_tau_transfer,ipr,target_ipr,abs_err_ipr,purity,target_purity,abs_err_purity,c_l1,target_c_l1,abs_err_c_l1
nearest_neighbor_baseline,589,2797,29502,0.082384356497406,0.9194169640541077,0.90631706,0.013099904054107658,14.515814781188965,14.551181,0.035366218811034855,0.26235678791999817,0.25665516,0.005701627919998176,0.2973436415195465,0.28955525,0.0077883915195465225,0.47985395789146423,0.47952405,0.0003299078914642539
nearest_neighbor_baseline,590,83146,41781,0.13436470435417824,0.3430975079536438,0.32539976,0.017697747953643816,26.29264259338379,26.988537,0.6958944066162118,0.7672711610794067,0.77491575,0.007644588920593276,0.7738998532295227,0.77859867,0.004698816770477343,0.22123262286186218,0.21702033,0.004212292861862171
nearest_neighbor_baseline,591,91207,14222,0.12139517325476229,0.3480941951274872,0.33455402,0.013540175127487175,22.915756225585938,22.401274,0.5144822255859367,0.267968088388443,0.2727487,0.004780611611557017,0.2823527753353119,0.27979276,0.002560015335311916,0.30588439106941223,0.3171873,0.011302908930587774
nearest_neighbor_baseline,592,9929,56950,0.11880821114205965,0.7624155282974243,0.7346471,0.02776842829742432,12.262304306030273,12.456335,0.19403069396972583,0.3207741677761078,0.31691405,0.0038601177761077854,0.3263942003250122,0.32659796,0.00020375967498781344,0.2550009787082672,0.26441398,0.009413001291732781
nearest_neighbor_baseline,593,87728,84270,0.07231354060860537,0.6588448286056519,0.6582459,0.0005989286056518051,23.300325393676758,23.619196,0.31887060632324093,0.271205872297287,0.2640903,0.007115572297286987,0.2752138078212738,0.2720891,0.003124707821273831,0.29811638593673706,0.2966313,0.001485085936737074
nearest_neighbor_baseline,594,12919,52301,0.09001898978833765,0.30094286799430847,0.32047957,0.01953670200569152,28.70157814025879,28.294926,0.4066521402587888,0.6307079792022705,0.63296336,0.002255380797729467,0.632789671421051,0.63457644,0.001786768578948994,0.1567903757095337,0.1587935,0.0020031242904663127
nearest_neighbor_baseline,595,130288,134653,0.14018628546426626,0.8611307740211487,0.8896298,0.028499025978851344,20.274383544921875,19.973223,0.30116054492187416,0.3598351776599884,0.3568901,0.0029450776599884154,0.36494922637939453,0.36138672,0.0035625063793945366,0.2870148718357086,0.2740659,0.012948971835708645
nearest_neighbor_baseline,596,37943,40321,0.09979926832427216,0.8485786318778992,0.8334441,0.015134531877899149,17.784748077392578,17.898413,0.11366492260742334,0.3937256336212158,0.39724222,0.003516586378784159,0.400493323802948,0.40248412,0.0019907961970520027,0.30063551664352417,0.28895807,0.011677446643524159
nearest_neighbor_baseline,597,89595,33991,0.07297090341192602,0.7084093689918518,0.7024166,0.00599276899185186,22.807329177856445,22.61972,0.18760917785644438,0.5734566450119019,0.5739068,0.00045015498809819476,0.5801144242286682,0.5819679,0.0018534757713317696,0.27078405022621155,0.261467,0.009317050226211543
nearest_neighbor_baseline,598,123810,45149,0.13907573303333773,0.29689788818359375,0.2892659,0.00763198818359373,20.4876708984375,20.376766,0.11090489843750007,0.25412148237228394,0.24822108,0.005900402372283925,0.2654229402542114,0.2643944,0.001028540254211452,0.31548431515693665,0.3343902,0.01890588484306338
