method,target_id,eta,tau_transfer,ipr,purity,c_l1,target_eta,target_tau_transfer,target_ipr,target_purity,target_c_l1,dataset_index,abs_err_eta,abs_err_tau_transfer,abs_err_ipr,abs_err_purity,abs_err_c_l1
model,405,0.015952188679973476,25.046681942061923,0.20237743662482252,0.26491121624713276,0.879235528822829,0.025165962,25.53785,0.20723885,0.26105285,0.8069689,71767,0.009213773375352032,0.49116748420760814,0.004861416352930165,0.0038583693385634277,0.07226660143940611
model,401,0.91200839255836,7.52614539667411,0.2445012434313569,0.2521951236994183,0.26542950425484885,0.8926292,8.369392,0.23620242,0.24258825,0.25611493,84745,0.01937918637778746,0.8432469983454212,0.0082988246271882,0.009606871870270983,0.00931457434037436
model,402,0.21045296929809063,16.360247925240415,0.23039287837003225,0.23967952508393772,0.3539103610935088,0.3703981,16.534481,0.25760466,0.26832104,0.32386884,63618,0.1599451348927358,0.17423312334356922,0.027211780233635963,0.028641512208542746,0.03004152016066275
model,400,0.7928840966213577,16.305924374205546,0.20982261763768484,0.24339307261567222,0.5711498026928364,0.55196285,22.751373,0.205083,0.27379757,0.6702842,118671,0.24092124414333038,6.445448916810079,0.00473961995797445,0.03040449904341591,0.09913440894275316
model,410,0.18227995964785565,30.293707572705685,0.34848196325667585,0.3499987936465865,0.15509018802346852,0.093164235,32.212555,0.3261667,0.32947475,0.1435537,29771,0.0891157242943858,1.91884735893494,0.022315273860771312,0.02052404646564776,0.011536484000107317
model,409,0.5205103191354152,24.202253311216552,0.8571505219059048,0.8581489758529314,0.10761459085937058,0.660475,22.539038,0.78928775,0.7919403,0.14180689,85142,0.13996469650484356,1.6632156067487784,0.06786277595329859,0.06620870399853074,0.03419229474071944
model,408,0.893675061493403,9.071251888724674,0.21793283040515776,0.22570362592422258,0.3352014637065435,0.87701637,11.215318,0.20359962,0.21175574,0.32320172,93339,0.016658695965296344,2.1440658374105794,0.01433321351997252,0.01394788826190721,0.011999747760346013
model,412,0.6354387844284901,22.67222215877354,0.41104513770314316,0.4131946921301364,0.20470078485238608,0.93979496,14.546271,0.4555793,0.46029684,0.21690576,15985,0.30435617320929675,8.125950834615825,0.04453417295245071,0.04710214734549534,0.01220497293245737
model,407,0.7273547852333679,21.682486994572614,0.3873251433114961,0.4233822049140561,0.41803187552611926,0.7942341,20.027014,0.24218825,0.26746652,0.41629732,2546,0.06687931177056883,1.65547321588609,0.1451368982534364,0.155915689611398,0.0017345589749107604
model,414,0.7770059409226472,15.968114286349298,0.23736184025067794,0.24966403380103652,0.32623316669296737,0.4475488,21.256071,0.2223608,0.23887521,0.3126221,15545,0.3294571342553193,5.287956804348944,0.015001035573668359,0.010788823515849755,0.013611066578144981
model,411,0.7675622849249156,15.537411998052278,0.4141071641435809,0.4182977848330052,0.21655648194111027,0.6870739,17.462496,0.35679868,0.36313614,0.23593065,96187,0.0804883985304149,1.92508380578073,0.057308485507029994,0.055161642340710915,0.01937416948520504
model,415,0.9790237931213572,1.9339884360340776,0.4658159066539381,0.5787826167695936,0.5819175424241916,0.9736429,2.072812,0.4496887,0.47154343,0.30519414,118759,0.005380907436390192,0.13882364434922323,0.01612720383220656,0.10723918548755018,0.27672340294360076
model,416,0.10672852746147983,22.122339398869197,0.2593746025457917,0.2792802314817867,0.5131549230713455,0.25168735,17.494328,0.22433883,0.24548428,0.4572499,53776,0.14495882042746672,4.628011853703182,0.0350357730284272,0.033795953875776275,0.05590501343198695
model,413,0.9517492472141251,13.149849375376753,0.2504696765949448,0.2550583396724006,0.27988400660368873,0.96610206,10.955995,0.29586053,0.3035099,0.32777035,70015,0.014352816441728145,2.193854769358687,0.04539085235097806,0.048451551360772005,0.0478863457598977
model,419,0.7105166865036465,19.591823480583294,0.2427025580145647,0.26259767423175984,0.4578801482260818,0.74112934,20.859688,0.24638127,0.2663435,0.494652,10504,0.03061265223765597,1.2678643245924874,0.003678709890670595,0.0037458299586851096,0.03677185482376866
model,420,0.6350302275160941,23.280044802113757,0.22517063410946958,0.22959956484822833,0.2677772439369283,0.48315126,26.02192,0.23358752,0.23651955,0.22982325,2064,0.1518789704779776,2.7418744483745243,0.008416884224919152,0.00691998046846784,0.0379539973386846
model,417,0.47233535432211077,17.189541932325028,0.2504936773207187,0.2567526824172839,0.24949419522350352,0.3014636,19.404078,0.28241053,0.29699707,0.32189697,105268,0.1708717503487221,2.2145355975821985,0.031916854915380544,0.040244387895216116,0.07240277504856069
model,423,0.1916104243832212,26.006490021714455,0.4226455049079504,0.49607813738408085,0.4863149724534559,0.59867984,23.300983,0.2653468,0.30563372,0.45186168,1379,0.4070694161815066,2.7055065927593773,0.15729870958743952,0.19044441364827153,0.0344532928994703
model,421,0.5766619905043014,23.56586114764906,0.4095895676358088,0.4604495784319365,0.4587869683331091,0.36313397,26.42509,0.4244968,0.51612735,0.54545176,101804,0.21352802358154144,2.8592296421458627,0.014907232071603937,0.05567776951423048,0.08666479195894411
model,424,0.36818750229283476,26.31506307491564,0.22441222797581895,0.23248306374233116,0.31774111112642267,0.33428624,25.671724,0.2252977,0.23285809,0.29209477,104686,0.03390125956936979,0.6433387554576306,0.0008854763632084595,0.0003750278504575377,0.025646344032764223
model,426,0.7819699469835613,21.566377259364707,0.3534511168459608,0.35744442231871765,0.22472399998129977,0.855834,18.255991,0.33403835,0.33785176,0.2351786,71017,0.07386406027962233,3.3103862773090427,0.019412769840116695,0.019592659547111202,0.010454604740723239
model,422,0.968656213853692,9.634135912952829,0.3990849360751759,0.40294041063447267,0.23543084913812048,0.97241265,10.355257,0.38947734,0.3976851,0.29418844,78183,0.003756431963110929,0.7211211213489293,0.009607593708003681,0.0052553000654724236,0.058757590707918333
model,428,0.5617750031160432,18.143732049259878,0.5046806770711095,0.5063754296977448,0.13524255073277158,0.60189754,18.60164,0.48617184,0.4875026,0.11828915,102077,0.040122534592239245,0.4579086520340674,0.018508835449710603,0.018872824974768165,0.01695340043512983
model,418,0.5598624671655207,21.150958829835655,0.19728350987067825,0.20304628276036865,0.2681722122433149,0.85204136,15.314283,0.20758916,0.2106899,0.21691096,399,0.2921788965506048,5.836675458863976,0.010305654505580603,0.007643619545234376,0.05126125395321479
model,429,0.9659412327179512,11.73807677994629,0.2673632791674139,0.27923039850638,0.38153656779728984,0.93709314,14.612816,0.25041947,0.2710377,0.38893855,135278,0.028848094023187998,2.8747390769873036,0.016943811479807114,0.008192700714326762,0.007401978383435259
model,425,0.9622375556551178,9.251696630084517,0.33399119284332573,0.34852571106253744,0.3998739229451102,0.9640703,8.061404,0.3266203,0.33938453,0.32232115,74551,0.0018327644742767157,1.1902924018740677,0.0073708822983580835,0.009141185048209433,0.07755277621850193
model,433,0.9634657940237881,13.13533055159553,0.30379702788685364,0.31262583715834474,0.359215965272547,0.90928966,14.92835,0.3106316,0.3218303,0.35969543,13915,0.05417613595417747,1.7930198970128686,0.006834575115694574,0.00920446531853819,0.0004794692977654891
model,427,0.2567162651682082,25.478650513118914,0.26509278075888887,0.26846563477985075,0.20511252989571083,0.31972533,25.776886,0.22954065,0.23410827,0.20473331,137398,0.0630090694761094,0.2982354732092105,0.035552134682686476,0.03435736556522062,0.0003792177657364615
model,432,0.9603980241959322,11.213125162722577,0.18652801762051946,0.2121301785684226,0.5436521565011827,0.9435291,11.115973,0.20686091,0.22173175,0.47151893,84365,0.01686889516761192,0.09715169012736169,0.020332897205873668,0.009601573588788714,0.07213322272814193
model,431,0.5802295580978253,24.414373743291723,0.19732723111953124,0.2026520518962293,0.2669833040408483,0.4168812,25.275162,0.21883665,0.22762202,0.2679944,117119,0.16334835444639706,0.8607879998723398,0.021509419132810986,0.024969965368136837,0.0010110997982630265
model,436,0.604168873721747,22.92484922841474,0.2901718801749046,0.3124612701267769,0.39488796453135705,0.5586218,23.580378,0.2578641,0.27516028,0.35782245,102066,0.04554704993405778,0.655528350320612,0.03230779235485148,0.03730098727651138,0.03706551651614404
model,437,0.940964183523906,12.469386707922133,0.2516207895911233,0.27163559569452006,0.46537053478623785,0.7690482,18.016954,0.2792818,0.32162344,0.51135635,106077,0.17191596956516575,5.547567714074937,0.027661005433748553,0.04998784886266988,0.04598581897352777
model,434,0.7438773909249198,22.518204954665027,0.3907231434945414,0.3944061212578922,0.24074379649101987,0.71406585,21.631275,0.4288585,0.4460244,0.38872296,95322,0.029811541143883402,0.8869297776630738,0.03813534530360008,0.05161826681698267,0.14797915968955264
model,438,0.8324743464560758,18.97336608959257,0.31018757665035696,0.31401348273622653,0.253790788314369,0.62897617,19.251526,0.35030138,0.35636353,0.26995966,46341,0.20349818020775423,0.2781597893136798,0.04011380827548533,0.04235005219114163,0.0161688700699541
model,430,0.966955578582496,11.21597877464238,0.2272255807470598,0.2532514920692656,0.47265881202309745,0.68625176,21.581131,0.30810326,0.42385277,0.87158567,47049,0.28070381905338226,10.365152206802932,0.0808776826310835,0.170601279451349,0.39892685511023385
model,435,0.021047647615272766,31.640964944977082,0.5759792323624301,0.5910869567606358,0.2282181242978517,0.07876922,27.292582,0.30663913,0.3197184,0.26566666,113633,0.05772157428662085,4.348383386749543,0.2693400974785495,0.27136856605743453,0.03744853934884629
model,443,0.6896609685008473,16.24401016594605,0.2733478223158476,0.29290814702634255,0.35473985845381717,0.791598,13.676237,0.25744924,0.26838863,0.26368243,16068,0.10193705348325299,2.5677730596228088,0.015898582823431207,0.024519518066686785,0.09105743343169193
model,442,0.4614121580785522,24.847023947451753,0.8450489961107263,0.8521258371134538,0.2801265893946502,0.8016627,19.986227,0.4438819,0.4502332,0.32970843,111315,0.3402505254083863,4.860796911929292,0.4011670969923028,0.40189264586169904,0.04958183779613046
model,441,0.5904244471704506,24.297462080329495,0.7648244566031446,0.7660259926271533,0.16370925010257587,0.6708246,23.49503,0.6468565,0.6485633,0.17294164,69920,0.08040014017467267,0.8024326308666048,0.11796796980581181,0.11746266722203247,0.009232389916840944
model,444,0.8810679197723447,18.54786573286484,0.2830939234965298,0.29159280889848993,0.35731389297232746,0.9706099,10.290705,0.2600145,0.27200693,0.41036358,104964,0.08954198356322662,8.257161005691987,0.023079419302270143,0.01958587997774408,0.053049691784523734
model,440,0.9815398793554442,7.033693086158877,0.277454536664186,0.28410645180846134,0.25794597039000194,0.969594,9.881126,0.25358987,0.2587054,0.25548974,39875,0.011945877585424647,2.847433317649717,0.023864668118653787,0.025401044427403596,0.002456233594576529
model,446,0.248341629450861,24.38044876463552,0.23793461793764786,0.24537736304920496,0.30842760061313124,0.35469022,23.876146,0.26085445,0.2810055,0.44404155,52960,0.10634859448140524,0.5043024481072003,0.022919834910786585,0.03562813869792639,0.1356139495463231
model,439,0.926202106022093,14.935358613433507,0.2665565626741615,0.28515168384700196,0.35159567447805334,0.89046806,17.426674,0.2705322,0.28827265,0.37918258,16037,0.03573404505178657,2.491315275726649,0.0039756281255516335,0.0031209652027569534,0.027586902655125367
model,447,0.9224000827731639,4.904181216333541,0.43191786668398924,0.4553074808009346,0.2914793130589819,0.86890393,5.2734604,0.48190168,0.49637008,0.25977257,22311,0.05349614781756695,0.369279171850053,0.04998380877873354,0.04106259633224413,0.03170674411786556
model,445,0.8552320299822743,19.98542095268891,0.22573076885001395,0.2342119744777471,0.3255278153694682,0.48900244,21.435978,0.25333387,0.2627498,0.35750073,57652,0.3662295935828145,1.450556983102107,0.027603097746207977,0.028537816667577598,0.031972916575569665
model,451,0.053991001065448276,13.746323456617795,0.2257156939360465,0.22968518981987215,0.23651649785245096,0.015325507,16.445606,0.23911263,0.24526525,0.23326856,1662,0.03866549391634797,2.6992827750716586,0.01339693655044183,0.015580055617749916,0.0032479388734165393
model,452,0.8037930328658257,16.010154587513206,0.23963740385757984,0.25499805655913466,0.4187580068732719,0.61277336,20.114727,0.22514631,0.23401982,0.37312427,90083,0.1910196740439568,4.104572432750466,0.014491095316281927,0.02097824063735121,0.04563373524203107
model,449,0.35119223888765055,20.78541307378047,0.2793256645463378,0.28171939389679557,0.1730511952596423,0.85199964,10.282875,0.33762363,0.34471473,0.24079955,35061,0.5008074015771322,10.502538012745315,0.058297961447390856,0.06299533708121652,0.06774835098211796
model,448,0.8782002072653924,18.698339121088175,0.375796780474387,0.3810168530179765,0.23936922712231248,0.66965634,21.440884,0.31923956,0.32258534,0.22870527,105304,0.20854387095786675,2.7425445153864345,0.05655722368498883,0.0584315087034013,0.010663955043798384
model,454,0.4142356706589193,24.378831996663436,0.3521512110638549,0.36064972563826997,0.2646690383770565,0.6619706,20.114,0.251009,0.25614774,0.26009503,33665,0.24773494472804358,4.264831676228866,0.10114222363709707,0.10450198336684663,0.004574008307705324
model,450,0.3814807183231352,20.39857238076138,0.2708038237745826,0.30744596570821037,0.4573008871483374,0.57321054,15.980522,0.30753973,0.33023635,0.41290957,16182,0.19172981911048909,4.418050224999661,0.03673590748953176,0.022790379821345907,0.04439131979222777
model,455,0.7847412658821908,15.029407008143501,0.24984850659280047,0.25841289602258793,0.34567206152055663,0.8647998,8.874828,0.32233503,0.32824504,0.2880843,102212,0.08005853165275179,6.154578669520454,0.07248652801604047,0.0698321477319897,0.05758776314828795
model,457,0.984423364675784,9.266467718441803,0.1787241572072368,0.1932001312585084,0.46547757340975077,0.97857314,8.012368,0.22568129,0.24334335,0.5032514,103700,0.0058502211935757,1.2540995162323298,0.046957132823242625,0.05014322201297597,0.037773800358102017
model,453,0.1652689757292458,27.537836884404438,0.28920317571952436,0.29368485025195357,0.1849717197975688,0.10011466,30.22186,0.39037156,0.39583242,0.17524615,70281,0.06515431725432361,2.684024001215679,0.10116838533089068,0.10214756914349321,0.009725570496039865
model,458,0.08231803263317315,30.67952531602734,0.7494888743290892,0.7539420469779164,0.20078545676841075,0.04867287,32.28031,0.80906403,0.81249875,0.17129473,48622,0.03364516283165185,1.6007862684453151,0.05957515631818866,0.05855670132454327,0.029490722886460374
model,456,0.43891086541654667,17.389841337792568,0.26955692347132876,0.2755991020674755,0.23489901263644541,0.36501986,19.7475,0.26429716,0.2701042,0.25007695,40612,0.0738910075330933,2.357658128149815,0.005259765945312522,0.0054949024195720675,0.015177936959959615
model,462,0.633773113794869,24.01179274410854,0.26836613667049963,0.2755790215838735,0.28931715312400397,0.65869087,22.659275,0.28444415,0.29000148,0.24691032,121868,0.02491775601332802,1.3525176891768993,0.016078016638368775,0.014422460187595632,0.04240683439174231
model,465,0.9277658521298027,9.63779726872189,0.32408250590792775,0.34665205801546806,0.4383740848055007,0.949273,8.3491955,0.2618289,0.30587384,0.5935135,24382,0.021507138096942935,1.2886017883752103,0.06225360652438283,0.04077821696818107,0.15513940396403053
model,461,0.8632137951972144,14.885352438387663,0.27288062165839233,0.2932124667555408,0.42516339816874615,0.7337999,20.56803,0.2604,0.2886654,0.5359168,83443,0.12941392041465216,5.68267696529886,0.012480624424047848,0.004547052899034454,0.11075340709858783
model,460,0.305711846351623,23.613501853109565,0.23646972549440998,0.2676790437711029,0.690478301186585,0.31947726,22.775103,0.21885704,0.2390014,0.54421633,58811,0.013765413761139433,0.8383992377531193,0.01761269045355457,0.02867765045292664,0.14626196636679134
model,467,0.8494845014713419,11.053340326612123,0.4159015651481716,0.4180375075292985,0.1685210959159119,0.84843093,12.07403,0.38128123,0.38418144,0.19278978,121344,0.001053569903196161,1.020689595873229,0.03462033827477379,0.03385606765274213,0.024268682197453262
model,468,0.6323143657752693,22.154779455827093,0.4195478607870686,0.42127819452368875,0.13713390526637012,0.31194627,20.057972,0.46503207,0.4673155,0.14357163,128366,0.3203680929252327,2.09680750148139,0.04548421008809922,0.04603730049050192,0.006437724853907284
model,466,0.21815006203506818,29.827465906632213,0.49926868264283714,0.5016880394369441,0.17667457277482942,0.19839948,29.703096,0.37819213,0.38099542,0.22007759,6267,0.01975057787750592,0.12436951686170516,0.12107655589189109,0.12069261683524424,0.043403016379414044
model,463,0.42173906135649586,24.405496087053052,0.24912177869816088,0.25754023646763924,0.3732197696629335,0.86973745,19.233873,0.23482433,0.24548665,0.39032185,83272,0.4479983849516401,5.171622719743482,0.014297449083521596,0.01205358957699898,0.017102081113738843
model,459,0.8494059438996004,17.643388079391492,0.23632812494009525,0.24487956838463742,0.3594162827732232,0.82274085,16.94025,0.23337804,0.24175075,0.34210002,130470,0.026665091066806257,0.7031376826629767,0.0029500871297696296,0.0031288214192290997,0.017316258549895547
model,470,0.344449064904019,28.25017229108373,0.3810889457048157,0.3883043465916352,0.31648675754970795,0.1910429,30.054562,0.48884574,0.49314195,0.2738882,3557,0.15340616481856978,1.8043893239065056,0.10775679008352962,0.10483760258515312,0.04259855702823884
model,464,0.9508839160455707,11.103410306881656,0.22360948913478176,0.23266683920051642,0.2825617258244968,0.9426444,10.715453,0.24870545,0.25611576,0.28264108,118179,0.008239498759651465,0.3879571589934727,0.025095957585341527,0.02344892517898492,7.935717759366412e-05
model,471,0.8725993281982062,11.737043981292445,0.37340871295202127,0.3763327450579842,0.18608703124424256,0.8353903,11.830295,0.34254083,0.3448896,0.17432255,78673,0.03720899883724427,0.09325062777737969,0.030867882578257233,0.031443134052201116,0.011764485715830691
model,474,0.7957211020741404,15.973272322267576,0.4198464635357246,0.4274078372558025,0.27494452435732075,0.9155832,15.432462,0.2557515,0.26055193,0.2894064,940,0.11986209122801417,0.5408105836811501,0.16409497294276804,0.16685590778192555,0.014461864640710864
model,472,0.2241536998852187,23.584353523244914,0.23155663864078968,0.2347950227218633,0.21988438192856752,0.25232223,20.028503,0.24326368,0.25040963,0.25297165,67036,0.02816852687755292,3.555850105276164,0.011707038121791191,0.01561461019935556,0.03308726724135436
model,473,0.226928969485676,25.73170567922374,0.5727264875930903,0.637086008594922,0.45466836195786636,0.59844345,18.507324,0.3182068,0.39481357,0.6019837,90314,0.3715144790578726,7.22438146047374,0.2545197004837153,0.2422724411949434,0.14731536406676132
model,469,0.6997703769296101,22.559874976899618,0.22684617645339364,0.2332143861208963,0.28185360070535215,0.5140788,25.174053,0.25718194,0.26548454,0.29700541,98349,0.1856915810197285,2.614178215239054,0.030335766009527504,0.0322701555336905,0.015151814257416407
model,477,0.49418540884975387,19.213614854072606,0.3914471178517538,0.39357802734092917,0.17369239100811065,0.49052718,20.457476,0.37951455,0.3818304,0.16833334,84492,0.0036582260322947646,1.2438608081588391,0.01193257264949854,0.011747633072893282,0.005359054297180782
model,478,0.2853043368400097,18.930974977686784,0.3903229038230482,0.3920652939480059,0.15718854500207577,0.45570648,20.047976,0.3654662,0.36740986,0.18089235,12666,0.17040214032521245,1.1170005624743489,0.024856696557194302,0.024655438820671283,0.023703803287413977
model,476,0.5148571881593494,15.91069312331176,0.24957473471427574,0.26065086304783885,0.4377940202045163,0.33617508,21.141315,0.23916873,0.25264388,0.43631202,113164,0.17868210404527474,5.230622336893319,0.010406001355892563,0.008006979819536852,0.0014820003795346093
model,475,0.167965896912058,20.972979402482938,0.21568012697957675,0.2239392990139242,0.26490586626269536,0.1662858,21.128765,0.294074,0.3030115,0.28033528,60928,0.0016800989584523363,0.15578570371823375,0.07839387194849332,0.07907220778195898,0.015429411056259112
model,479,0.9905035198505084,1.841395125847896,0.49245258756051213,0.5903532856158582,0.5251864031545403,0.98829424,2.354413,0.3601907,0.47650057,0.633335,105631,0.0022092760379474052,0.5130179066838423,0.1322618979967609,0.11385271484177983,0.10814859116156073
model,484,0.5321883150748943,16.129082790897158,0.38556239140605797,0.38852555221926327,0.19989418092009442,0.60125834,16.958212,0.4294457,0.4326774,0.2092386,139914,0.0690700224228169,0.829129107906553,0.04388332235241066,0.044151835971959874,0.009344422791033813
model,483,0.595272841048809,15.841625292206054,0.39088381565990876,0.39370397603786395,0.1635128895938614,0.4767871,16.993988,0.4260383,0.4275707,0.15325525,74622,0.11848575074729528,1.1523627449033214,0.03515447937068511,0.03386672460758283,0.010257635563633738
model,480,0.12709279368952495,25.155967818928517,0.21626739230691533,0.2293308388621479,0.4391185333626323,0.1844303,26.261986,0.19996451,0.2109612,0.34405375,6080,0.05733750749989766,1.1060179598800772,0.016302883892646836,0.018369646015849672,0.0950647880928569
model,482,0.2631012631000594,23.30233483517382,0.23756436132540185,0.27527197074602644,0.6400182484489696,0.1520367,24.452404,0.20982838,0.23539537,0.53203994,138859,0.1110645664276198,1.150069187042977,0.027735984555382315,0.03987659883211653,0.10797830809176134
model,481,0.9891474403791716,6.92540959722583,0.16863282368813287,0.1957628067387492,0.6244333089265522,0.9841253,10.221961,0.1778399,0.20346832,0.5767278,112172,0.005022124236135683,3.29655142419751,0.009207081335441958,0.007705516015157038,0.047705501404732176
model,485,0.6075190018948957,22.00211956042908,0.26088434378091013,0.2677535022986215,0.34051404649254735,0.5442518,23.89097,0.2776508,0.29399607,0.35163072,83547,0.06326720231146066,1.8888506696734595,0.016766459546650292,0.026242563556404752,0.011116671023398084
model,487,0.009275048094700597,23.58865077824544,0.19627438747922735,0.19824972251241782,0.16990040027252198,0.028795075,22.918543,0.21407782,0.21675098,0.19131288,9691,0.019520026576806286,0.6701079163069643,0.01780342793424769,0.01850125691110513,0.021412479051437366
model,489,0.6722300185620227,16.46678491684552,0.24419712802710272,0.25361147319854577,0.3871488924994877,0.8260569,14.227068,0.24131638,0.25510925,0.5063876,125136,0.15382687907820558,2.239716969457824,0.0028807499104950562,0.0014977773469559419,0.11923869886251182
model,486,0.9194872623600069,18.920777863681497,0.4101548744125332,0.4145741358238512,0.31033269112488066,0.91872776,17.807226,0.28880164,0.29349345,0.3012433,131164,0.0007595068134370608,1.1135516826512237,0.12135323414039267,0.12108068613589346,0.009089385918581827
model,491,0.6014525270348353,21.163098414092865,0.23068726855457464,0.2360558462447067,0.31811856230760754,0.6463978,18.433767,0.22445075,0.23514926,0.33046016,108996,0.04494530202095082,2.7293310953672787,0.006236516415483145,0.0009065819090743887,0.012341598663080322
model,488,0.45902969519367776,23.57880893227704,0.9088679348063651,0.911170313206594,0.12684969075742292,0.5932763,24.09589,0.72097486,0.72391874,0.20189045,28543,0.13424662669429221,0.5170811128889774,0.18789307223083407,0.18725157722560648,0.075040762938828
model,493,0.9829941292348913,7.287906892471852,0.19502520424211187,0.20626027595484217,0.4074971512672657,0.97677594,8.158229,0.21904571,0.23619747,0.42445773,101393,0.0062181850019505935,0.8703219817346906,0.02402050930178004,0.029937195663810173,0.01696057759549674
model,495,0.918967852364404,13.696240686598372,0.25955065905903696,0.2639508622760378,0.22639355962642949,0.8992788,10.887625,0.27677312,0.28129256,0.2487881,125106,0.019689032803399398,2.8086159459977864,0.01722246587420584,0.017341695440331817,0.022394543834836078
model,494,0.6654453307749945,17.342153302895312,0.49446569061146595,0.5030740269090955,0.27061868293597335,0.9644431,7.3163295,0.28776467,0.29492864,0.30807558,122704,0.29899775680282537,10.025823823677783,0.2067010221468053,0.20814538678191352,0.03745689408467179
model,497,0.8135767075635929,17.755478145989045,0.2465611388752125,0.24793899258244848,0.15458914116439249,0.900502,16.006483,0.24003118,0.24343659,0.21117835,36206,0.0869253185174923,1.7489950679861153,0.0065299561092518055,0.0045024027453741955,0.056589206303983675
model,496,0.6956876470385435,19.478076626471655,0.18574198222727567,0.21889940487682552,0.6843183950402433,0.46906823,21.150536,0.27265495,0.40545577,1.0028958,75960,0.22661941784008766,1.672458957024439,0.08691296839146823,0.1865563632315424,0.3185774370215243
model,490,0.9232055781289569,10.0767299823898,0.24869018679881327,0.2604364378762568,0.3280487048796831,0.7878926,13.793733,0.25734174,0.26478523,0.30030662,131652,0.13531299809660824,3.7170026607376414,0.008651555716750692,0.0043487922835027115,0.02774208666602951
model,492,0.23115277360456135,23.98221247977461,0.40173227510335424,0.4151069230846619,0.3277845192700971,0.20532067,23.252842,0.29176506,0.30648866,0.26212054,29005,0.025832102403809093,0.7293705303117193,0.10996721110227087,0.10861826012651676,0.0656639743596662
model,502,0.8616110194683921,11.899437128447381,0.4022459369416283,0.4044983118372731,0.16383087895601067,0.7996153,12.152144,0.37087217,0.37332782,0.17462762,77429,0.06199569592484355,0.25270730362048965,0.031373767208580816,0.03117049034412428,0.010796738045522836
model,498,0.7252998844944655,21.81099213768879,0.2710583007872044,0.2961301193592405,0.4358013629903381,0.48291755,24.859468,0.2694692,0.3057245,0.40265882,44081,0.24238233726851333,3.048476322394219,0.0015890992224155687,0.00959438225056175,0.0331425428380554
model,499,0.6655725539494922,19.759025815392306,0.2459366244765127,0.25088670138722896,0.2642607863849232,0.5534485,19.648323,0.26681364,0.27396747,0.2470171,66888,0.11212405570043826,0.11070275631027471,0.02087701134959813,0.023080773311791425,0.017243685931546404
model,500,0.7807092886942455,22.293987303435717,0.32140826865308286,0.32339630418928617,0.1562807170739541,0.36743867,25.060791,0.3160509,0.31791618,0.16680965,90965,0.413270614721162,2.766803712189283,0.0053573815452337414,0.005480119525513583,0.01052893120142126
model,505,0.21439321542132836,28.835581445624314,0.3652593701106275,0.3663870300747637,0.1312391313188879,0.3092958,27.611074,0.3988728,0.4002728,0.13831599,12097,0.09490258788715858,1.2245069979924779,0.0336134226101672,0.033885756542515355,0.007076859248319439
model,501,0.40868210302391245,25.095643284059527,0.24710012177486768,0.27213337809561555,0.45553057979303924,0.11254361,29.078642,0.26134795,0.28369623,0.4011888,61270,0.2961384903053303,3.9829986074199653,0.014247827729984619,0.011562856130611254,0.05434178899485198
model,506,0.5039797427107738,12.506277089549748,0.3195593181649621,0.3215353861718708,0.1598736940945241,0.57669336,12.65129,0.32000378,0.3225815,0.16992757,89472,0.07271361332636606,0.14501285033062317,0.0004444595774237836,0.0010461136431164086,0.010053873149051956
model,508,0.6202584975420141,20.932622115710412,0.19588259454950366,0.20738553644636706,0.41695774850552836,0.72394794,20.154459,0.20893359,0.21862468,0.4458563,95413,0.10368944471491337,0.7781631160766231,0.01305099729314771,0.011239144787992678,0.028898554471079918
model,504,0.33483928192896883,23.98722985868915,0.21434856230584742,0.22201701969598167,0.3199541538514667,0.36025137,25.309942,0.23134136,0.23905241,0.3311226,21114,0.025412085163163733,1.3227123867942474,0.016992799693664296,0.017035395198122333,0.011168453141254864
model,503,0.8201793895309225,8.977870410572272,0.22993711821715943,0.244635335655271,0.3657408416966847,0.83551836,7.239979,0.24240625,0.26068288,0.3919754,124891,0.015338970607016944,1.7378916202890693,0.012469130829166258,0.016047545223177473,0.026234561135346557
model,510,0.8062657617660876,21.18936396604209,0.2734683654311488,0.2790421351167463,0.28699395629338803,0.6937274,22.9943,0.3045525,0.31103653,0.26827884,17485,0.11253838768924429,1.8049368762430653,0.031084130048434966,0.03199439204008353,0.01871511908940854
model,513,0.974887138556165,7.307863394703709,0.32956777949079447,0.34897120204824195,0.33636005646955786,0.96642226,6.505414,0.3261024,0.35012406,0.34620205,136754,0.008464878748578375,0.8024493856094708,0.0034653737042801835,0.0011528590593935517,0.009841989209534552
model,514,0.10823026431163608,29.164081467038883,0.5668635053786584,0.5714369204311086,0.21564225191936512,0.04299533,28.241432,0.43329823,0.43676203,0.18029302,53545,0.06523493436535656,0.9226492770974772,0.13356527520745476,0.13467488553807272,0.035349228333091925
model,507,0.5102642495654568,20.272775819121566,0.5597687550611987,0.5617469536047637,0.15219512784318245,0.518526,19.97889,0.6216082,0.6240617,0.16482972,77221,0.008261768100406242,0.2938863537895351,0.06183944262785768,0.062314750077182124,0.01263458824320518
model,512,0.3908996986960844,26.323359111772103,0.6572376583410199,0.6588025880593393,0.13729939648771652,0.56460273,22.896826,0.51076835,0.5120907,0.147964,60254,0.17370303396230186,3.426533321366829,0.14646930440196348,0.1467119050759409,0.010664604214187773
model,511,0.6148558877728354,18.914037490101748,0.39488882704032285,0.41091032464826976,0.33667185661694027,0.8913892,12.079499,0.37830257,0.383051,0.26912144,3401,0.2765333033778299,6.834538245411807,0.01658625288260801,0.02785931666220104,0.06755041835209347
