method,target_id,eta,tau_transfer,ipr,purity,c_l1,target_eta,target_tau_transfer,target_ipr,target_purity,target_c_l1,dataset_index,abs_err_eta,abs_err_tau_transfer,abs_err_ipr,abs_err_purity,abs_err_c_l1
model,553,0.9351893413795401,12.244938736800087,0.19409644953264388,0.21204697713319215,0.538367671544606,0.930598,14.218661,0.18666604,0.2013833,0.5146873,49832,0.004591320825951262,1.9737225714884872,0.007430407920018756,0.010663684458173839,0.02368037181621241
model,554,0.32077622199196565,22.202703194797884,0.22475926759921172,0.25243690592951995,0.4111093619309217,0.4122784,19.964928,0.22994068,0.25961086,0.41013217,9621,0.09150219178061736,2.2377755214580404,0.005181415050400706,0.007173955610320748,0.0009771922074109374
model,557,0.7953167345749201,12.6613991025487,0.2772637008602126,0.29971631335837823,0.3340145825754832,0.48853737,18.768845,0.23619995,0.25528818,0.31242603,102897,0.3067793634163203,6.107445501943488,0.0410637556488021,0.044428129669260796,0.02158855193964948
model,559,0.9117456826325832,13.850517529706053,0.3266796733408486,0.33705617125773163,0.3375126285651027,0.6315362,20.097155,0.38572633,0.3903929,0.23717067,70060,0.2802094968911586,6.246637087603517,0.05904665932364117,0.053336728255513,0.10034196210888019
model,560,0.8743784352425465,19.797872655999505,0.43851753595316656,0.44288362782844887,0.2458343277262692,0.92987037,15.045594,0.37743837,0.38207573,0.24619722,102016,0.05549193180762435,4.752278440606439,0.061079169540050104,0.06080790084251747,0.0003628959370608753
model,556,0.5205187212157287,23.840912644737685,0.7170694227737309,0.7181263635852672,0.12545945555283602,0.5745502,22.54313,0.4191703,0.42043617,0.15435867,104374,0.05403149021386722,1.2977817701038958,0.29789913254202616,0.2976901899078227,0.028899214562634862
model,555,0.4796936069496695,23.22460822400252,0.2821621175192003,0.2894809669735122,0.25083609441802046,0.36652547,25.000937,0.33578712,0.34686038,0.26807517,90382,0.11316813573918977,1.7763282841761914,0.053624999962031406,0.057379412007124375,0.01723907371476152
model,562,0.9429571384167552,14.643184227014991,0.2908285133059708,0.2987278257496488,0.36795381112213316,0.8300228,18.867785,0.30040523,0.30494532,0.28056476,46417,0.11293432652710678,4.224600273107079,0.009576720792463633,0.006217494141327162,0.08738905592079343
model,558,0.17864884050133098,25.13645853721211,0.4894937858407953,0.4905550436342729,0.12449967149492684,0.1699406,28.404053,0.545037,0.5469396,0.13961226,54633,0.008708234741710313,3.2675941971628895,0.055543185728266,0.05638456780066364,0.015112585985694496
model,563,0.7089492730293075,21.954209947212977,0.2714249188219827,0.276086979599857,0.3095699174831453,0.53584135,23.69682,0.28008547,0.28281537,0.20950103,103676,0.1731079272422592,1.7426093582069448,0.008660555430718087,0.006728387383556689,0.10006888942223219
model,567,0.35304849073390937,25.646897840239866,0.3910802161459379,0.42048239701567985,0.3969300930100207,0.36798972,24.716265,0.26536438,0.2838323,0.36910075,68192,0.014941228180122612,0.9306331155084209,0.1257158374552183,0.13665008538543083,0.027829343517375427
model,561,0.8066491780834211,16.746397365407304,0.22490551673321382,0.23404747820003,0.31720290446906035,0.7942748,17.296724,0.28271684,0.29130936,0.33616364,49983,0.01237437110710271,0.5503269540507034,0.05781132377238615,0.05726187848942313,0.018960735553217478
model,564,0.8067250642962513,20.935020536414534,0.26498674347988227,0.2725284270354772,0.2780316553207211,0.82662374,17.281738,0.2485447,0.26954558,0.40305954,104307,0.019898673515790888,3.653282255164534,0.016442050486718207,0.002982842118408713,0.12502788685838656
model,565,0.5111479020180987,21.014455995561114,0.2680044598803193,0.2703345590996375,0.1899767219561866,0.556569,21.1384,0.24153994,0.24434067,0.19871552,91888,0.045421078198881304,0.12394312858439349,0.026464519642320328,0.02599388601061009,0.008738800929135981
model,569,0.24935205172158978,24.283237000817568,0.2408174183938713,0.24703102248131564,0.3091920826782821,0.24419552,24.24337,0.2576526,0.27031475,0.35851282,100153,0.005156530843751644,0.039866944665224224,0.016835192146518713,0.023283730574256867,0.0493207361350419
model,568,0.21476176550257867,25.079883288493104,0.335274135963795,0.33813855239275087,0.20941479402638508,0.15887499,26.643608,0.33000398,0.33297437,0.21469231,12639,0.05588677694667046,1.563724804768615,0.005270159141895603,0.005164178098469863,0.00527751547240185
model,566,0.9931618228089067,6.247102282663441,0.19328868633204094,0.20698824459822668,0.4114868711819912,0.99202263,5.4880505,0.25867078,0.2673578,0.37014934,129660,0.0011391892563554773,0.7590518218480113,0.0653820907504023,0.06036955183236109,0.04133752697613485
model,570,0.9618666099354098,8.11493688942727,0.3435365095923729,0.35173941171458967,0.27963855304575214,0.91865546,12.471125,0.35718575,0.36350662,0.2668871,70656,0.04321115482295257,4.356187759620582,0.013649241607349372,0.011767203447306085,0.012751454494955627
model,572,0.91248893429662,18.127703071788794,0.40760580399142765,0.4130617749713406,0.28942056569564373,0.7686641,21.870243,0.43748,0.44281736,0.27633426,79970,0.14382481266881242,3.7425400007209717,0.029874198650250205,0.029755585191394374,0.013086309761882131
model,573,0.7664102878839093,17.344622555183513,0.2599831144085607,0.2665755185659424,0.2264298056885136,0.44586882,22.929441,0.31668133,0.33990926,0.3637202,83530,0.3205414679318982,5.5848188968428545,0.05669821102707773,0.07333373693866574,0.13729040271793477
model,577,0.6720798076327564,21.858754475135047,0.22488001729597246,0.23318952289239953,0.32025352486096875,0.8555595,12.950553,0.2405056,0.25330868,0.34123018,69269,0.1834797202412365,8.908201534766395,0.01562558864007796,0.020119160741404796,0.02097665897882922
model,571,0.3084490516437887,24.093173262635005,0.26797878133734904,0.27185897719203106,0.22290319085703428,0.43275505,23.107105,0.25684872,0.26370314,0.27922386,123777,0.12430600139957676,0.9860680075080523,0.011130058641044716,0.008155839555846367,0.05632066845311587
model,579,0.9341908411828326,10.36475493609673,0.24681982254248508,0.2551853255993954,0.3462229622138598,0.8427517,12.5081,0.26804525,0.2852381,0.436076,139818,0.0914391593781756,2.143344619872508,0.021225424058619657,0.030052761577881226,0.08985302321781136
model,578,0.3417747868534863,28.364640850210318,0.43370672728846327,0.4401051255955231,0.2153507707239733,0.25485057,27.649908,0.45685756,0.46346062,0.21556951,108908,0.08692422046630977,0.7147327844144193,0.023150834776661244,0.023355498622463944,0.0002187403319730552
model,580,0.5146342786403985,25.139573601458345,0.28450418400830374,0.2900278502552378,0.2520866252214917,0.63105476,24.87715,0.29275542,0.2964441,0.26472098,98508,0.11642048038517527,0.26242401954916517,0.008251240968045137,0.006416237965358507,0.012634351131199928
model,576,0.1423333843290369,25.60175235316902,0.19453021988696748,0.21769694797003047,0.42327717201542536,0.17537346,23.672255,0.27379435,0.31168753,0.5252819,27314,0.03304008049373228,1.929497790791089,0.07926413312130279,0.09399058111703618,0.10200473411250432
model,575,0.5325945847960841,24.026413277703824,0.20491577367759425,0.2166674559921906,0.43285009362543425,0.62766373,21.978476,0.20862669,0.22099835,0.48816904,125945,0.09506914677892808,2.0479377070251132,0.003710913849108627,0.004330890813381921,0.055318950630776076
model,574,0.9695801511308697,10.463159609220604,0.20811136954029805,0.24333667734124945,0.7243009339556516,0.99352896,5.4803944,0.19955805,0.24271014,0.7340186,50999,0.023948811004445236,4.9827652458172835,0.008553320099914136,0.0006265340135364339,0.00971768987323629
model,581,0.7537105708450675,21.623587219769828,0.40514911986105684,0.40630335721422667,0.15967330593581103,0.78773725,19.940672,0.39074472,0.39235625,0.18346275,59867,0.034026679482996425,1.6829152989934606,0.014404403932025467,0.01394711050440306,0.023789447956133858
model,584,0.974467349974796,10.021067551712783,0.28609238099080025,0.29246149990285153,0.2806795951543837,0.95122933,10.09479,0.29022178,0.29607192,0.26129594,40824,0.023238016097232528,0.0737229069664167,0.004129399547758705,0.003610416915767245,0.01938365070209791
model,583,0.6195109710233572,24.97184961384194,0.6118061215811355,0.6128908433854142,0.12189507606668279,0.26744822,29.145437,0.534603,0.5358465,0.11039409,113742,0.35206275434664513,4.173587626758646,0.07720312189394063,0.0770443715989152,0.011500985652635548
model,586,0.9497088153618636,13.877999399290594,0.3088705914501979,0.3166443124589891,0.29862410975858666,0.9363359,11.504751,0.27798116,0.29334202,0.35795787,78969,0.013372894074326958,2.3732481938462584,0.03088942937896988,0.023302288371083224,0.059333760009556036
model,587,0.6586228632902978,16.502600714013106,0.31380377275499305,0.3157464214720688,0.1896308733515648,0.8009974,13.38691,0.33836082,0.3412181,0.18231064,68142,0.14237451315165772,3.115690275475508,0.02455704348531762,0.025471692427162185,0.007320232539644644
model,588,0.38800100983169444,27.161575848384455,0.5647663033302833,0.5732828987160284,0.3123423774174631,0.47696835,25.903982,0.5846743,0.59656215,0.34771103,111405,0.08896733819458119,1.2575936859088692,0.01990799543299182,0.023279248424474486,0.03536864925108546
model,585,0.48246344836512645,21.09023995148072,0.31356689529172865,0.31509505860847065,0.1569085709801534,0.41190627,22.834793,0.32805955,0.33040127,0.16550323,134630,0.07055717619219859,1.7445531393395939,0.014492658808307968,0.015306212973179134,0.008594662691034954
model,591,0.13017257609482022,27.059714302877442,0.2755209245706933,0.28246522648091804,0.2985915207134156,0.33455402,22.401274,0.2727487,0.27979276,0.3171873,91207,0.2043814404952982,4.65844057546045,0.0027722158457177404,0.002672470638709179,0.018595788551721115
model,582,0.9561049869498327,10.892710626650171,0.21340448772226672,0.2583068143118054,0.6901470264785728,0.9533724,9.861614,0.23027451,0.25247434,0.56449246,107960,0.002732568069370056,1.031096399355249,0.016870025641571473,0.005832476495567007,0.1256545624130211
model,592,0.6724525294416649,11.58548111416762,0.28311405499727393,0.28746820791379557,0.2565882027697343,0.7346471,12.456335,0.31691405,0.32659796,0.26441398,9929,0.062194565761734766,0.8708539535814026,0.033799996773890006,0.03912975088938131,0.007825779860041682
model,590,0.1990256459509438,29.881462455112324,0.7528300007681948,0.7554114290110748,0.17747606535057103,0.32539976,26.988537,0.77491575,0.77859867,0.21702033,83146,0.1263741104806358,2.892925620395527,0.022085754026879623,0.023187237180026243,0.03954426746269191
model,593,0.8407329243830877,16.396402480496256,0.3095338214873427,0.3196422404120844,0.3400778535904715,0.6582459,23.619196,0.2640903,0.2720891,0.2966313,87728,0.18248700324813893,7.222793457614095,0.045443521881019466,0.04755314648851566,0.043446547180635675
model,596,0.812233869811658,18.121515090424392,0.4976125430364226,0.5045371921693158,0.24967705831941608,0.8334441,17.898413,0.39724222,0.40248412,0.28895807,37943,0.021210248688097844,0.22310238595661858,0.1003703247804259,0.10205307323086976,0.03928101434293743
model,589,0.9270898367400212,14.99374706164734,0.24062937019115657,0.27213953571239924,0.5738238584550522,0.90631706,14.551181,0.25665516,0.28955525,0.47952405,2797,0.020772781514648897,0.4425662221087663,0.01602578642123967,0.017415715885958916,0.09429981227241979
model,599,0.6854229547735068,19.781035839666856,0.28391785041807827,0.2872077386119559,0.21701563667434243,0.8969147,14.729623,0.26725742,0.27222648,0.24398555,35838,0.21149176576177153,5.0514129987855085,0.016660428209292255,0.01498125598217992,0.0269699119411132
model,595,0.9680012945363692,12.68620560445357,0.29465669168538966,0.30028936467457706,0.3023868569513954,0.8896298,19.973223,0.3568901,0.36138672,0.2740659,130288,0.07837151329018388,7.287017128090376,0.06223342047624669,0.061097351691237145,0.028320945181528445
model,600,0.6895084467580819,15.205126520494765,0.23638768184906866,0.2425496153754684,0.37163964808126787,0.68587065,16.724934,0.2235358,0.23076867,0.31767005,77590,0.0036377993276619502,1.5198071037728127,0.012851875908440613,0.01178094970411983,0.05396960079809526
model,597,0.5762157215132606,23.743646489795772,0.40135517411764926,0.4043175616204612,0.20512636263898665,0.7024166,22.61972,0.5739068,0.5819679,0.261467,89595,0.12620087728358387,1.123926030811397,0.17255160517159635,0.17765032864214259,0.05634064714380449
model,594,0.25725132923728966,29.379880230487718,0.6738315537872179,0.675004166451509,0.11976878417687946,0.32047957,28.294926,0.63296336,0.63457644,0.1587935,12919,0.06322824258201576,1.0849545407904522,0.040868194431291416,0.04042772659402605,0.03902470992845959
model,601,0.12671181328213638,26.560434995730983,0.2463412925908121,0.2531755971693097,0.2908548010385644,0.1463244,24.497746,0.29790226,0.32059744,0.3295305,30470,0.019612582851286475,2.0626894818149673,0.05156096365956936,0.06742184283503905,0.03867570628756167
model,603,0.2893804746818335,22.36488997824715,0.35733459512652693,0.3631433876227211,0.23578756590354616,0.30424413,21.371769,0.3089149,0.31567028,0.22173005,115410,0.01486365616800478,0.9931210268311332,0.04841969530047713,0.04747310597408522,0.014057512478710954
model,602,0.9822345669006108,9.05034934221743,0.1914442869807548,0.2135204149652114,0.60972552116806,0.9592805,12.925335,0.22379889,0.24815561,0.546064,27360,0.0229540760253667,3.8749855882024917,0.03235459896075063,0.034635193808020104,0.06366150196487397
model,604,0.8521373995946308,14.036560227586847,0.3107649119097097,0.3135596156847685,0.20776550467957813,0.7971967,15.311357,0.30972338,0.31354976,0.20261912,128538,0.05494071332677797,1.274796316907782,0.0010415346819264704,9.858680984298207e-06,0.005146384200948068
model,598,0.37345278187144904,20.251065127121354,0.22330868531473727,0.23349494540968474,0.32222589732352586,0.2892659,20.376766,0.24822108,0.2643944,0.3343902,123810,0.08418688102115301,0.1257010777126304,0.024912399160780002,0.030899457094282545,0.012164295900427391
model,606,0.6244162771364454,12.481467927075485,0.22858002340043423,0.23150368187017722,0.18338265408848725,0.6605614,11.977976,0.25165686,0.25589105,0.20482118,100812,0.0361451056340929,0.5034920817385711,0.023076836712709686,0.024387372998520895,0.021438530189047234
model,605,0.006466642041039166,29.993060511251223,0.44532096440082486,0.4730342113120014,0.34243762370719816,0.062754646,27.072792,0.45650977,0.48401707,0.3588983,50502,0.056288003902602496,2.9202684580285663,0.011188804562035248,0.010982862796122372,0.016460688146210656
model,607,0.23008534948892356,22.381076288892544,0.3393452746707328,0.34122287322685146,0.15803280696886887,0.2617722,22.352373,0.28599292,0.28818053,0.19848569,121745,0.031686836075117575,0.028703165723598545,0.05335235427202062,0.05304234315559292,0.04045288040619979
model,611,0.5847920672744419,19.65785729093985,0.2656444033578746,0.27312267519633443,0.3188675180628633,0.75914407,19.163265,0.27024958,0.27579156,0.2775482,127102,0.17435200048984034,0.4945920626683673,0.004605172018636028,0.002668880446747235,0.0413193241312837
model,608,0.9642129649249374,10.542268147551475,0.183192087611366,0.20469850066043035,0.48333009939984634,0.95601225,11.907859,0.19964951,0.2385509,0.57430327,90430,0.008200715932017433,1.3655907010203023,0.01645742515642576,0.03385240075253351,0.09097316998644517
model,613,0.5270599325354037,25.681578726505695,0.6415498647265349,0.643158486096095,0.1576827670276702,0.428266,26.549637,0.7042726,0.7059732,0.1516048,55245,0.09879394370865202,0.8680581143146178,0.06272276310397051,0.06281472185449699,0.006077965611273106
model,616,0.5979205565756419,23.92299961373524,0.24854438367609102,0.25048587439473047,0.1763269328149409,0.4757294,25.9048,0.27964148,0.281631,0.149555,70463,0.12219115069566755,1.981800801303823,0.031097095577677897,0.03114511849467383,0.0267719351323695
model,609,0.020722651121793886,27.628246954778884,0.3112222050702993,0.31284869086391137,0.13213612776409764,0.0067370525,29.635548,0.30677193,0.30984873,0.17768624,113420,0.013985598658798833,2.007300683160569,0.00445027103785911,0.002999965068165522,0.045550116485246234
model,610,0.48239213363182004,22.10579640559857,0.2876056200704338,0.3032901554881137,0.28415289289256196,0.41429013,21.78199,0.26912236,0.28383508,0.30641672,97861,0.06810200349342282,0.32380635432904015,0.018483257933592956,0.019455072241882643,0.022263827259339286
model,612,0.9706058074663091,12.266038447564952,0.24369699738683923,0.2503973437666789,0.3289282984254846,0.94115186,14.36936,0.23768744,0.24619175,0.34416538,19167,0.029453950090210457,2.1033215225278212,0.006009558660414055,0.0042055888295069455,0.015237086343955097
model,617,0.07732712348362454,29.463558614172555,0.5240407426969506,0.5282116297254019,0.19255004318518526,0.062054276,31.767565,0.57117265,0.5760272,0.17619276,78246,0.015272847017254912,2.304006159387015,0.047131911931803105,0.047815584801728206,0.016357282717655963
model,619,0.5734864977376809,21.695470890466993,0.22586844975487416,0.2632697735956012,0.6442233806790714,0.3673673,23.782982,0.242593,0.3091599,0.71257186,111402,0.20611920032671593,2.087510982091601,0.016724555544694014,0.04589013112279783,0.06834847868066984
model,614,0.9710112917310225,4.50993921804757,0.2848791633109371,0.31809418537261297,0.3952106105698849,0.97351927,4.7573614,0.31469178,0.34727067,0.37109524,48338,0.002507973920680362,0.24742219400076948,0.029812618686743564,0.02917648218033503,0.024115370453765494
model,618,0.10566326088299849,31.118708688736913,0.8389533648540992,0.8392263195325087,0.06143084960257612,0.05178229,30.338377,0.93121284,0.9315458,0.046954427,2696,0.053880969500447295,0.7803316898355455,0.0922594776103478,0.09231947447765365,0.01447642268812261
model,615,0.8153610930799398,8.212579387668804,0.37952287123716716,0.3882658632548034,0.24627151529931346,0.7796087,8.582299,0.31954214,0.32732004,0.27324918,125492,0.035752366578474915,0.3697198448141066,0.059980731468566695,0.06094582398249504,0.026977663825518694
model,621,0.5503316588012681,20.093101598911552,0.35115639231591766,0.3543291730372733,0.2105213611647524,0.56735057,21.497921,0.4731077,0.47618183,0.20162503,84596,0.017018907585908405,1.4048193910786821,0.12195130326361114,0.12185266189886867,0.008896326951686295
model,622,0.6101878233851553,24.329460409416317,0.2667274660707991,0.26772767680905113,0.13879262114970292,0.46995777,24.662842,0.3164217,0.3183237,0.16049322,68689,0.14023005446807157,0.33338138745868307,0.04969422153219771,0.0505960248110508,0.02170060370953475
model,625,0.07852123465189748,29.030370262398158,0.45291418568891567,0.45531989069301615,0.19543335476862925,0.04066832,29.331545,0.56394607,0.56808996,0.18306577,25060,0.03785291474113278,0.30117461370047494,0.11103188259798008,0.11277007131259909,0.012367582712049657
model,626,0.489863412023166,20.500719786344757,0.2268129654429565,0.2333943434277515,0.28707833165174457,0.36496246,23.868633,0.27883738,0.28412932,0.27350235,39402,0.12490095341263135,3.3679134839189153,0.052024417350470004,0.05073497814741329,0.013575981798228942
model,627,0.19990619910647406,24.083983108996367,0.2687314264532222,0.2826866240534913,0.32877485233234455,0.19365644,23.961311,0.20566729,0.21187723,0.28184748,61296,0.0062497545569135116,0.12267176866433616,0.06306413934193983,0.07080939722396251,0.04692737537311603
model,620,0.8875813802286386,18.16434843564926,0.20755492938259576,0.2174149987717789,0.4037422735848467,0.8497569,19.334507,0.19922595,0.22343221,0.47987142,11879,0.03782448373281955,1.1701585528761314,0.008328982121739131,0.006017214296229534,0.07612914846753671
model,624,0.07835325746720556,25.626687763073296,0.48328046841797984,0.4947171243335229,0.3084641813176153,0.07225859,27.3179,0.3942051,0.42144302,0.39558935,107742,0.006094665815289058,1.6912119409061965,0.08907537503419077,0.07327410899653253,0.08712517033643741
model,623,0.24591156894343305,25.973522206774682,0.34357859686093684,0.3494439298897174,0.27394388709369577,0.30118528,22.472153,0.26837012,0.27313685,0.24924564,46126,0.055273711141176934,3.5013694968137443,0.07520847514348383,0.07630707571796447,0.024698243477973114
model,629,0.9741217013398366,11.83962572531955,0.20592371988748173,0.2612960448271622,0.8324414406771243,0.9739017,11.372887,0.22634445,0.2731191,0.83081764,53509,0.00022001228725476718,0.4667390676047063,0.020420731420768695,0.011823047160447686,0.001623800849396062
model,631,0.7748359318428343,20.321623712199667,0.19966310822659702,0.21087202615279782,0.41197858782079355,0.7535858,20.614689,0.19494088,0.20822044,0.40048322,25624,0.02125011641314678,0.2930651610913486,0.004722228285610391,0.002651588983722808,0.011495367005134982
model,630,0.5805498671509218,24.668749792780627,0.22630051467527504,0.2317651601290991,0.2644239821918813,0.6010825,22.482584,0.23166527,0.24494222,0.34047782,39250,0.02053263664470195,2.186165793146838,0.005364753865107347,0.01317705793616275,0.07605384201923931
model,632,0.7868187071353441,19.403976941861654,0.5037293311361063,0.5049488893817607,0.14810872155689794,0.86698025,19.450756,0.41552997,0.41746053,0.16887243,103645,0.08016154751477189,0.046779131136393204,0.08819936478173618,0.08748835838543811,0.020763709363702948
model,628,0.3259446579089815,27.09491436144305,0.24171052259855155,0.24392884929444245,0.20222520504141442,0.21893464,25.505432,0.2872557,0.3031009,0.3264603,75973,0.10701001762062856,1.589482232536799,0.04554518180437203,0.05917206446860382,0.1242350968346537
model,633,0.882113471052893,16.649063962930732,0.2632500261817077,0.28377375413969314,0.46775307266230304,0.8654767,16.102531,0.26276374,0.28100514,0.43802258,128371,0.016636743567236212,0.5465325298252637,0.00048628754950552633,0.00276861002043044,0.0297304889392348
model,637,0.8143679472821516,16.65147358862481,0.22953099232137855,0.25632153673934616,0.39079567472813753,0.96857846,9.450259,0.24510393,0.28640524,0.52477336,101233,0.15421051055018486,7.201214379945611,0.015572933145158924,0.030083698789599767,0.13397768457056852
model,639,0.23867284234615038,21.890758267237402,0.24370213292400156,0.2515098513097742,0.30225889096652586,0.15930204,22.646526,0.23189345,0.24530265,0.2915048,53892,0.0793708014115877,0.75576806943252,0.011808682902257783,0.006207203957555585,0.01075409064685423
model,638,0.6790139963987862,17.83898055620741,0.2357880469678931,0.24534582600107688,0.3220937352956458,0.5628802,20.709646,0.21782602,0.22205868,0.30619943,3963,0.11613377836976402,2.8706656687681757,0.017962023270040012,0.023287142367272556,0.01589430387627322
model,635,0.12421269553027998,15.828088732722009,0.21905993443817573,0.22050940461708884,0.16858455426831173,0.12343894,17.995314,0.25462866,0.2616309,0.21330401,137164,0.0007737560781086589,2.167224911687171,0.035568723856502005,0.04112148813651223,0.04471945874552799
model,640,0.20629557262577988,28.799853653439687,0.4419051475828837,0.4444859638361383,0.21514454789294152,0.14187954,30.089148,0.3123196,0.31520227,0.21212779,117653,0.06441602896370865,1.2892939143093365,0.1295855410402964,0.1292836978582788,0.003016758037938161
model,634,0.9802879015580029,3.588617190614734,0.2611254747990713,0.3004404664746932,0.41607580798460503,0.9855545,4.388352,0.26869288,0.29079586,0.4193577,2650,0.005266614757457266,0.7997347266521118,0.0075674060698404655,0.009644603799980056,0.0032818792502735117
model,643,0.9335208263536501,14.872039034451547,0.26877247782569613,0.27473629269844824,0.30540353146686144,0.86029714,16.484114,0.29549626,0.30289778,0.339715,53915,0.07322368289433001,1.6120746587857582,0.02672377733368192,0.028161488435203497,0.03431147250042371
model,636,0.862733694261029,9.892461662450742,0.2408096970083774,0.2501124107270813,0.3161916486039669,0.86187357,10.900923,0.25419953,0.26405042,0.31313014,31437,0.000860127156689372,1.0084611128178125,0.01338983764623991,0.013938013371887215,0.003061508299401494
model,641,0.837724891148181,17.865736394589575,0.2314965660211887,0.23465453194455377,0.2514206873938565,0.93264836,16.124361,0.2681512,0.2715137,0.23229906,131891,0.09492346958103648,1.7413753563815675,0.03665462783600429,0.036859168540675724,0.01912162776441617
model,644,0.13658007131016542,24.244462056315577,0.5527284022118241,0.5541390097155696,0.14526573796239772,0.17102456,24.165997,0.5994839,0.6005712,0.124235734,73861,0.03444448961817931,0.07846550480190473,0.04675550501092374,0.04643220543717086,0.021030003618868975
model,642,0.06282314907179541,23.032900188051578,0.23127043315593968,0.24668264363031786,0.32727906914508814,0.64984494,21.96659,0.22937779,0.2668561,0.3946374,12908,0.5870217954052859,1.0663093067039213,0.0018926418704248438,0.020173460505195445,0.06735833672725683
model,646,0.5606226975401615,26.13209026178118,0.38261601619578256,0.3871872650866382,0.2512403314027017,0.5628404,24.344662,0.3569491,0.36199102,0.24322933,988,0.0022177045861507816,1.7874285491346953,0.02566692523814096,0.025196247029768692,0.008011001816672636
model,645,0.3689406759903753,25.81794792151981,0.8740158318097562,0.8784565284725749,0.2488607863460549,0.5905001,23.315342,0.7941955,0.8007459,0.26402217,44613,0.22155944035789132,2.5026059720569194,0.07982035861563386,0.07771062402692674,0.015161385151290063
model,647,0.9461067431199928,12.250484345864677,0.24641688525722943,0.253396118886877,0.32527528426474633,0.94953763,11.079328,0.23485743,0.24263023,0.24975216,110286,0.003430891729555574,1.1711567625516892,0.011559460163578616,0.010765890486646612,0.07552312037772241
model,650,0.878902755911312,12.43537104017188,0.2378988235505078,0.24527778358378644,0.3015161984479719,0.8602925,16.143923,0.19769433,0.2019675,0.26977336,98676,0.018610261614284362,3.708551765614253,0.04020449214296079,0.04331029088416333,0.03174283438089426
model,652,0.3180781493274756,24.958761800409835,0.20023113271040624,0.21070353002426861,0.35041982622620804,0.17427784,25.842402,0.21001062,0.22250748,0.3726597,114589,0.14380030728264526,0.8836397041067663,0.009779485261014048,0.01180394678237201,0.022239886803653408
model,654,0.446373047207423,24.746447763974572,0.280599308726158,0.2945140572425883,0.3818556794819307,0.6587219,22.447256,0.29350454,0.30304283,0.35430518,32067,0.212348876620702,2.2991916757177364,0.012905227425727972,0.008528771794124368,0.02755050155491351
model,649,0.9500832279512368,12.853186773513556,0.30970156577270047,0.317176517873154,0.3032089731740367,0.79918003,19.814804,0.3575659,0.36507872,0.27241305,24962,0.15090319712848288,6.961617303634881,0.04786434385139926,0.04790219959701508,0.03079592800611375
model,648,0.25389874943252744,23.12383056279879,0.19885131469577214,0.20292777043315036,0.2732166109118051,0.182499,23.083523,0.21311751,0.21978803,0.26806578,45176,0.07139974304195584,0.04030776616793119,0.014266195384565389,0.016860259356774265,0.005150830510575244
model,655,0.946343676957975,8.835862194920821,0.2511925584432127,0.25701647336168004,0.28130886082588086,0.92100173,7.612123,0.27558297,0.28205022,0.27791792,1302,0.025341944608579303,1.2237391823780968,0.024390410745477487,0.025033748796751965,0.0033909392827595197
model,658,0.4538925081975507,24.649970646020883,0.700516296269836,0.7094309099780415,0.27010507407588596,0.61314756,20.604382,0.54873514,0.55470836,0.27629018,90950,0.15925504858421807,4.045589084741586,0.15178115451568563,0.1547225483523701,0.006185104223064231
model,651,0.45269904402113503,23.012384331957122,0.19595344918556654,0.2256802246517126,0.4615307209464106,0.27085182,25.037786,0.29450196,0.32795072,0.48865393,34672,0.18184722331381387,2.0254021518075263,0.09854851109199084,0.10227049136696414,0.027123207095047508
model,653,0.7330146554798762,20.754069692832285,0.2897636453306669,0.2990938476960475,0.3324672582082306,0.7473209,18.637589,0.2889062,0.2992221,0.37170115,58694,0.014306234946759533,2.1164811918557227,0.0008574585115903588,0.00012826400591781084,0.03923389292435303
model,656,0.8477269465785604,12.311218449602258,0.48140426329854114,0.48921214224665843,0.24595213450306502,0.8053286,11.973825,0.36332873,0.36690575,0.19399132,911,0.0423983390193563,0.3373929948903438,0.11807553819897754,0.1223063934025117,0.05196081615799514
model,660,0.4051747695109112,25.224774595206288,0.603984300170884,0.6054905429852597,0.13868780792770813,0.6613964,24.007174,0.53431284,0.5361736,0.1349038,19061,0.2562216147282856,1.21760105699828,0.06967145589445578,0.06931696090823336,0.0037840044599575795
model,657,0.8628239091228167,17.544913286729923,0.22752344222858742,0.23427424334185445,0.3620420760999278,0.78544974,19.110508,0.2503496,0.264695,0.40212587,18919,0.07737416585194268,1.565594678357968,0.022826168815342635,0.030420745385715126,0.04008378912109578
model,662,0.9570905458982063,12.841843309003572,0.18894032275109512,0.20077485040735962,0.44335534961899686,0.9727905,8.580047,0.18281254,0.19683442,0.42691994,16536,0.015699933761827878,4.261796655256013,0.006127781027843782,0.0039404352099871864,0.0164354124852078
model,661,0.935151369046065,14.667571644558102,0.30008817216344,0.313321132873541,0.4458183914447202,0.9350634,14.210244,0.29717025,0.30693743,0.35884506,30409,8.79473198381886e-05,0.45732746578612904,0.002917920555545128,0.006383706544881962,0.08697333634141818
model,659,0.22857707934681543,27.916149756698342,0.776037377383373,0.7785584257376523,0.1523252511654858,0.17349294,25.114897,0.7663895,0.7693599,0.16830127,45949,0.055084141066709835,2.80125298240635,0.009647888209483813,0.009198539091381575,0.015976018246554924
model,663,0.4120912757825574,24.641380026206736,0.2534370390115374,0.2673859349128539,0.3770506670855978,0.57834965,23.053211,0.25177988,0.26047269,0.3380977,29288,0.16625837412360106,1.588168814048533,0.0016571549115770856,0.006913249814205824,0.038952975549648106
