method,target_id,dataset_index,neighbor_index,neighbor_context_distance,eta,target_eta,abs_err_eta,tau_transfer,target_tau_transfer,abs_err_tau_transfer,ipr,target_ipr,abs_err_ipr,purity,target_purity,abs_err_purity,c_l1,target_c_l1,abs_err_c_l1
nearest_neighbor_baseline,19,84681,95932,2.444646120071411,0.45396530628204346,0.44525677,0.008708536282043433,23.890541076660156,25.671879,1.7813379233398443,0.3053149878978729,0.3178487,0.01253371210212706,0.3143930733203888,0.32355633,0.00916325667961121,0.29459822177886963,0.26838478,0.02621344177886964
nearest_neighbor_baseline,20,29614,90939,1.7831041812896729,0.24878984689712524,0.11241332,0.13637652689712526,28.202978134155273,27.629997,0.572981134155274,0.34816765785217285,0.3617695,0.01360184214782717,0.3515736758708954,0.36447397,0.012900294129104595,0.19554932415485382,0.1772296,0.018319724154853834
nearest_neighbor_baseline,21,123859,94264,1.7680672407150269,0.9694746136665344,0.90898746,0.060487153666534454,9.532187461853027,11.489827,1.9576395381469727,0.20192451775074005,0.19924553,0.0026789877507400472,0.21673399209976196,0.2113309,0.005403092099761975,0.4779858887195587,0.39048547,0.08750041871955871
nearest_neighbor_baseline,22,23074,73313,1.0363045930862427,0.032487645745277405,0.14017388,0.1076862342547226,30.017993927001953,27.405123,2.6128709270019534,0.5082525014877319,0.50211406,0.006138441487731905,0.5132406949996948,0.5138985,0.0006578050003052116,0.24617038667201996,0.28082356,0.03465317332798007
nearest_neighbor_baseline,23,39388,21222,2.220963478088379,0.947833240032196,0.96750814,0.019674899967803916,12.109647750854492,10.810547,1.2991007508544925,0.20387084782123566,0.21717158,0.013300732178764346,0.21540328860282898,0.2430961,0.02769281139717103,0.39145395159721375,0.46855432,0.07710036840278628
nearest_neighbor_baseline,24,43478,122824,2.7179791927337646,0.6994609832763672,0.57894224,0.12051874327636714,16.71320915222168,12.69378,4.019429152221679,0.2546086311340332,0.24781907,0.006789561134033201,0.27947065234184265,0.27554154,0.003929112341842678,0.6177027821540833,0.46762252,0.15008026215408327
nearest_neighbor_baseline,25,20356,130710,2.119527816772461,0.21354155242443085,0.14926344,0.06427811242443085,26.25120735168457,27.982382,1.7311746483154309,0.37515246868133545,0.34924078,0.025911688681335476,0.40807604789733887,0.36339417,0.04468187789733885,0.46121129393577576,0.30188543,0.15932586393577575
nearest_neighbor_baseline,26,16026,22360,2.535471200942993,0.15429043769836426,0.17486508,0.020574642301635748,24.408092498779297,27.49588,3.087787501220703,0.1990453451871872,0.2087741,0.009728754812812795,0.2104853242635727,0.24231182,0.03182649573642732,0.33759573101997375,0.4174216,0.07982586898002625
nearest_neighbor_baseline,27,107466,106371,2.985222578048706,0.876072108745575,0.83776194,0.03831016874557491,10.976499557495117,10.556422,0.42007755749511766,0.4180097281932831,0.49969897,0.08168924180671694,0.4314486086368561,0.5153278,0.08387919136314392,0.32511022686958313,0.32517964,6.941313041686215e-05
nearest_neighbor_baseline,28,966,101369,2.5170042514801025,0.7287672162055969,0.85911524,0.13034802379440302,21.788013458251953,20.116085,1.6719284582519514,0.2639694809913635,0.22340457,0.04056491099136353,0.297026664018631,0.23826282,0.058763844018630995,0.47756427526474,0.37446204,0.10310223526474
nearest_neighbor_baseline,29,64630,103609,1.5361934900283813,0.9677398800849915,0.95448196,0.013257920084991492,12.750481605529785,11.806327,0.9441546055297856,0.3747187852859497,0.35742295,0.01729583528594969,0.3785565197467804,0.362317,0.016239519746780395,0.2465585470199585,0.25927675,0.012718202980041504
nearest_neighbor_baseline,30,54231,63932,1.2412620782852173,0.9451309442520142,0.95581746,0.010686515747985847,7.373204708099365,7.8988957,0.5256909919006345,0.5905612111091614,0.5376967,0.05286451110916135,0.6001858115196228,0.5409289,0.05925691151962276,0.19626100361347198,0.19346185,0.002799153613471994
nearest_neighbor_baseline,31,88946,93577,2.438481569290161,0.7112448811531067,0.8265191,0.11527421884689326,21.18399429321289,18.020243,3.16375129321289,0.24227365851402283,0.25307313,0.010799471485977152,0.2517745792865753,0.26497865,0.013204070713424665,0.35524609684944153,0.3731522,0.01790610315055846
nearest_neighbor_baseline,32,53973,69363,2.5363683700561523,0.2470264881849289,0.4251765,0.17815001181507112,26.052936553955078,26.881758,0.8288214460449232,0.31521672010421753,0.34101763,0.025800909895782487,0.3233151137828827,0.3654213,0.042106186217117314,0.2757388949394226,0.4346095,0.15887060506057737
nearest_neighbor_baseline,33,3780,99088,1.8387563228607178,0.23225122690200806,0.26906386,0.03681263309799193,30.48664093017578,29.479458,1.0071829301757802,0.4414980113506317,0.47149256,0.02999454864936829,0.44372040033340454,0.47205588,0.028335479666595442,0.16818079352378845,0.08023107,0.08794972352378845
nearest_neighbor_baseline,34,33369,107956,1.829325556755066,0.8144984245300293,0.7910845,0.02341392453002933,12.343452453613281,8.753873,3.589579453613281,0.2672741413116455,0.32675344,0.0594792986883545,0.27440381050109863,0.330872,0.05646818949890137,0.3106585443019867,0.18104318,0.1296153643019867
nearest_neighbor_baseline,35,107298,76108,1.943652868270874,0.928422212600708,0.9604588,0.03203658739929194,10.2524995803833,10.726496,0.47399641961669836,0.27728739380836487,0.26803547,0.00925192380836487,0.2843208909034729,0.27506015,0.009260740903472897,0.28184908628463745,0.2394322,0.04241688628463744
nearest_neighbor_baseline,36,438,86251,2.4687061309814453,0.7403578162193298,0.74816424,0.007806423780670202,18.79828453063965,20.599714,1.8014294693603503,0.216413676738739,0.2153853,0.001028376738739012,0.2399771362543106,0.22379883,0.016178306254310604,0.45793387293815613,0.30053902,0.15739485293815614
nearest_neighbor_baseline,37,114877,133221,2.8057596683502197,0.6786673665046692,0.7057752,0.027107833495330858,19.271625518798828,20.88893,1.6173044812011703,0.311946839094162,0.33743313,0.025486290905838038,0.32557302713394165,0.378856,0.053282972866058376,0.4425419270992279,0.4793313,0.03678937290077211
nearest_neighbor_baseline,38,7605,52209,2.017284870147705,0.9404517412185669,0.9171716,0.02328014121856692,12.180281639099121,11.977125,0.20315663909912196,0.21458296477794647,0.21092434,0.0036586247779464842,0.22061315178871155,0.21796142,0.002651731788711559,0.294355571269989,0.2701651,0.024190471269989022
nearest_neighbor_baseline,39,15555,57216,1.391485571861267,0.8776434063911438,0.8091837,0.06845970639114385,17.119749069213867,16.048763,1.0709860692138662,0.3321560025215149,0.35426044,0.022104437478485117,0.334486722946167,0.35733542,0.022848697053833023,0.19893339276313782,0.22742453,0.028491137236862196
nearest_neighbor_baseline,40,79003,86928,1.1773412227630615,0.5269177556037903,0.4872733,0.03964445560379026,25.09383773803711,24.499378,0.5944597380371093,0.6911028623580933,0.6528329,0.03826996235809321,0.6968104839324951,0.65993994,0.036870543932495115,0.27827662229537964,0.2622686,0.01600802229537962
nearest_neighbor_baseline,41,21133,26900,1.8570245504379272,0.23967809975147247,0.3272198,0.08754170024852753,28.171859741210938,28.572351,0.40049125878906366,0.28069671988487244,0.2764688,0.004227919884872422,0.291778028011322,0.29257074,0.0007927119886779743,0.3053559958934784,0.33818063,0.03282463410652159
nearest_neighbor_baseline,42,13497,92298,2.172025203704834,0.6020264029502869,0.6676844,0.06565799704971309,16.082443237304688,17.194998,1.1125547626953107,0.2855871319770813,0.35203397,0.06644683802291868,0.3003016710281372,0.3696623,0.06936062897186279,0.37180665135383606,0.32533953,0.04646712135383607
nearest_neighbor_baseline,43,138175,8480,2.388882875442505,0.24511294066905975,0.20223852,0.04287442066905975,24.453502655029297,26.457943,2.0044403449707033,0.30371853709220886,0.3336268,0.02990826290779114,0.31261587142944336,0.35060653,0.03799065857055667,0.30849161744117737,0.35357392,0.04508230255882262
nearest_neighbor_baseline,44,14756,86251,2.5760345458984375,0.7403578162193298,0.71210027,0.028257546219329854,18.79828453063965,20.609009,1.810724469360352,0.216413676738739,0.20744209,0.008971586738739018,0.2399771362543106,0.21471155,0.025265586254310607,0.45793387293815613,0.3618089,0.09612497293815614
nearest_neighbor_baseline,45,86386,22422,1.9852099418640137,0.9322032928466797,0.92296517,0.009238122846679686,5.847274303436279,8.217064,2.3697896965637213,0.291024774312973,0.28740525,0.0036195243129730215,0.2987065017223358,0.2927139,0.005992601722335789,0.2855859100818634,0.24605627,0.03952964008186341
nearest_neighbor_baseline,46,62112,94597,2.21447491645813,0.9941635727882385,0.99411213,5.144278823854265e-05,5.657542705535889,5.7093306,0.051787894464111695,0.20424769818782806,0.18793839,0.016309308187828053,0.23437905311584473,0.21306454,0.02131451311584473,0.5764379501342773,0.569427,0.007010950134277327
nearest_neighbor_baseline,47,90336,5406,2.2821781635284424,0.09722122550010681,0.39657944,0.2993582144998932,25.49944305419922,25.758356,0.2589129458007804,0.25887683033943176,0.29651713,0.037640299660568255,0.26543861627578735,0.3012383,0.03579968372421266,0.304751455783844,0.23993585,0.06481560578384399
nearest_neighbor_baseline,48,26553,130763,2.323464870452881,0.2421596646308899,0.3051758,0.0630161353691101,24.31768798828125,22.778698,1.5389899882812514,0.19427835941314697,0.20980999,0.015531630586853029,0.20239609479904175,0.21571718,0.01332108520095826,0.3270154595375061,0.2750041,0.05201135953750613
nearest_neighbor_baseline,49,71595,57269,2.8066089153289795,0.2037186622619629,0.23206739,0.02834872773803712,25.45452117919922,27.365128,1.9106068208007798,0.3134225904941559,0.27865744,0.034765150494155905,0.3666095435619354,0.3234331,0.04317644356193545,0.6047618985176086,0.52623135,0.07853054851760866
nearest_neighbor_baseline,50,54029,83244,1.687045693397522,0.8980651497840881,0.9519933,0.05392815021591191,8.86722469329834,8.143304,0.7239206932983393,0.33110135793685913,0.39042464,0.05932328206314086,0.33817845582962036,0.4010223,0.06284384417037964,0.28950750827789307,0.33748624,0.047978731722106926
nearest_neighbor_baseline,51,126241,65878,1.9891815185546875,0.22024451196193695,0.15314956,0.06709495196193696,22.34978485107422,25.967892,3.6181071489257803,0.28884267807006836,0.29575887,0.006916191929931648,0.33611953258514404,0.309474,0.026645532585144016,0.5004633665084839,0.3785461,0.12191726650848389
nearest_neighbor_baseline,52,48181,74847,2.3153703212738037,0.46096566319465637,0.6138185,0.15285283680534367,23.58561897277832,23.328236,0.2573829727783199,0.30406686663627625,0.32066396,0.01659709336372378,0.34442389011383057,0.370717,0.026293109886169452,0.5537717938423157,0.6176781,0.06390630615768433
nearest_neighbor_baseline,53,118408,91742,2.158404588699341,0.8384259939193726,0.9128947,0.07446870608062739,15.364086151123047,15.74081,0.37672384887695287,0.21179938316345215,0.22438486,0.012585476836547843,0.23773083090782166,0.25013077,0.012399939092178347,0.5320505499839783,0.50879335,0.02325719998397824
nearest_neighbor_baseline,54,132888,12120,2.1215522289276123,0.8948598504066467,0.9406932,0.04583334959335328,12.287616729736328,12.716965,0.42934827026367195,0.2533416152000427,0.27513498,0.02179336479995725,0.2900680899620056,0.29039907,0.00033098003799436615,0.5568239092826843,0.5042295,0.05259440928268433
nearest_neighbor_baseline,55,77211,78477,1.9463096857070923,0.08830727636814117,0.1713736,0.08306632363185881,27.57791519165039,24.089294,3.4886211916503918,0.34386202692985535,0.33033255,0.013529476929855344,0.3514690399169922,0.33302355,0.018445489916992186,0.2508277893066406,0.22643408,0.024393709306640615
nearest_neighbor_baseline,56,24993,108823,2.1462059020996094,0.8668130040168762,0.928411,0.061597995983123766,12.734835624694824,12.686552,0.0482836246948235,0.2867485284805298,0.2703113,0.01643722848052981,0.3283194899559021,0.30094028,0.027379209955902095,0.6228606700897217,0.54258186,0.08027881008972171
nearest_neighbor_baseline,57,89584,50676,2.1771957874298096,0.11461716890335083,0.08381365,0.030803518903350827,25.809123992919922,29.16065,3.3515260070800785,0.24736902117729187,0.30132908,0.05396005882270816,0.2573716938495636,0.3048634,0.04749170615043641,0.24454127252101898,0.21369682,0.030844452521018972
nearest_neighbor_baseline,58,21287,109332,2.361259937286377,0.8195499181747437,0.81023276,0.009317158174743656,18.02512550354004,16.308239,1.7168865035400387,0.26193228363990784,0.25414038,0.007791903639907838,0.26711305975914,0.26776546,0.000652400240859996,0.2673640251159668,0.35070863,0.08334460488403322
nearest_neighbor_baseline,59,87885,127885,1.1501593589782715,0.23900526762008667,0.24107951,0.002074242379913327,24.825590133666992,26.234648,1.4090578663330078,0.9089305400848389,0.86947674,0.0394538000848389,0.9100373983383179,0.87010956,0.03992783833831792,0.09763631969690323,0.08143045,0.016205869696903227
nearest_neighbor_baseline,60,123520,394,2.786797046661377,0.5365676879882812,0.6373154,0.10074771201171873,25.011533737182617,22.101055,2.9104787371826184,0.290109783411026,0.22667082,0.063438963411026,0.30640262365341187,0.2654196,0.04098302365341189,0.41055285930633545,0.4601942,0.04964134069366455
nearest_neighbor_baseline,61,92683,43089,1.4751368761062622,0.7938820719718933,0.7488985,0.04498357197189329,22.352657318115234,22.824816,0.47215868188476406,0.4800736606121063,0.4855495,0.0054758393878936995,0.4836905598640442,0.49909177,0.0154012101359558,0.25225138664245605,0.39332604,0.14107465335754393
nearest_neighbor_baseline,62,62402,132342,2.941413640975952,0.9712288975715637,0.9635143,0.007714597571563675,10.634990692138672,12.703297,2.0683063078613273,0.36692193150520325,0.3846223,0.017700368494796725,0.3775119483470917,0.41405958,0.03654763165290831,0.33725327253341675,0.43764108,0.10038780746658327
nearest_neighbor_baseline,63,107660,86125,1.9785641431808472,0.1883232742547989,0.120743476,0.06757979825479889,24.96326446533203,30.155148,5.191883534667969,0.255964070558548,0.22219725,0.03376682055854796,0.25761333107948303,0.22367024,0.03394309107948304,0.1640705168247223,0.14986375,0.0142067668247223
nearest_neighbor_baseline,64,114838,50095,1.368965744972229,0.7104629278182983,0.69193363,0.018529297818298374,22.50539207458496,23.776144,1.2707519254150377,0.3289320170879364,0.3273452,0.0015868170879363985,0.33269500732421875,0.3301339,0.00256110732421877,0.2508929371833801,0.2449256,0.005967337183380134
nearest_neighbor_baseline,65,129419,64218,1.59371018409729,0.8240993022918701,0.9033592,0.07925989770812991,19.372802734375,16.808657,2.564145734375,0.36108988523483276,0.3665114,0.0054215147651672235,0.3700380325317383,0.37366894,0.0036309074682617237,0.32581955194473267,0.33575636,0.00993680805526731
nearest_neighbor_baseline,66,104180,8976,1.5407155752182007,0.9878332614898682,0.9810648,0.006768461489868205,7.880136966705322,6.784301,1.0958359667053221,0.18112514913082123,0.1867344,0.005609250869178767,0.20991133153438568,0.22869974,0.01878840846561433,0.6182160973548889,0.6699938,0.05177770264511106
nearest_neighbor_baseline,67,45584,104582,1.9621503353118896,0.9412689805030823,0.9050931,0.03617588050308229,11.01542854309082,10.385718,0.6297105430908196,0.26416143774986267,0.27195257,0.007791132250137334,0.27062687277793884,0.2771916,0.00656472722206114,0.3040617108345032,0.25640616,0.04765555083450318
nearest_neighbor_baseline,68,107511,35996,1.7236790657043457,0.9598242044448853,0.95060927,0.009214934444885303,4.217855453491211,3.6110168,0.6068386534912111,0.2844073474407196,0.26646313,0.017944217440719612,0.2959809899330139,0.27673438,0.019246609933013914,0.27700960636138916,0.27322555,0.0037840563613891764
nearest_neighbor_baseline,69,130638,118789,1.9501186609268188,0.9731366038322449,0.9828951,0.009758496167755148,5.5306549072265625,6.010696,0.48004109277343776,0.25211507081985474,0.25168145,0.0004336208198547631,0.2817557454109192,0.2906723,0.008916554589080805,0.49827849864959717,0.45278525,0.045493248649597195
nearest_neighbor_baseline,70,84389,78230,1.2479854822158813,0.22993752360343933,0.16552414,0.06441338360343934,27.34610366821289,26.884502,0.4616016682128894,0.7887370586395264,0.81300145,0.024264391360473647,0.7894026041030884,0.8157679,0.02636529589691161,0.09715447574853897,0.14969918,0.052544704251461016
nearest_neighbor_baseline,71,77346,132375,1.0410873889923096,0.9704613089561462,0.98331374,0.012852431043853807,4.950401782989502,4.9777174,0.02731561701049845,0.3394431173801422,0.3490426,0.009599482619857769,0.34834063053131104,0.35605392,0.007713289468688989,0.29286497831344604,0.28701532,0.005849658313446027
nearest_neighbor_baseline,72,132543,63932,1.7222528457641602,0.9451309442520142,0.95227647,0.007145525747985881,7.373204708099365,9.029182,1.6559772919006353,0.5905612111091614,0.63416433,0.04360311889083868,0.6001858115196228,0.64924705,0.049061238480377245,0.19626100361347198,0.24559991,0.04933890638652802
nearest_neighbor_baseline,73,34829,131440,2.4596617221832275,0.4751306474208832,0.4156221,0.059508547420883184,24.016536712646484,21.96439,2.0521467126464827,0.24180537462234497,0.25565356,0.013848185377655031,0.27736806869506836,0.2694603,0.007907768695068373,0.47437331080436707,0.43903217,0.035341140804367066
nearest_neighbor_baseline,74,16447,48218,2.602506637573242,0.5138367414474487,0.50898254,0.004854201447448747,24.09734344482422,22.379879,1.7174644448242198,0.302969366312027,0.32197392,0.019004553687973047,0.31470927596092224,0.33196816,0.01725888403907777,0.30311861634254456,0.23478936,0.06832925634254455
nearest_neighbor_baseline,75,41036,84877,1.6007065773010254,0.1970212161540985,0.18796815,0.00905306615409851,26.03380584716797,24.718775,1.315030847167968,0.28547343611717224,0.33605602,0.05058258388282777,0.28920817375183105,0.33791295,0.048704776248168935,0.1947224736213684,0.14140126,0.05332121362136841
nearest_neighbor_baseline,76,95966,5289,2.3319361209869385,0.8734651803970337,0.7675487,0.10591648039703372,15.252485275268555,16.072035,0.8195497247314449,0.2600811719894409,0.23194991,0.02813126198944091,0.2662646770477295,0.23660281,0.029661867047729495,0.258331835269928,0.28200436,0.02367252473007203
nearest_neighbor_baseline,77,8251,16563,2.305426836013794,0.9560431241989136,0.96104586,0.005002735801086455,12.24667739868164,13.033727,0.7870496013183601,0.20923388004302979,0.18100923,0.028224650043029792,0.22407124936580658,0.20873229,0.015338959365806593,0.48473426699638367,0.61596453,0.1312302630036163
nearest_neighbor_baseline,78,18874,20054,1.0213721990585327,0.32570263743400574,0.35552377,0.02982113256599428,27.883852005004883,27.470287,0.4135650050048838,0.8001286387443542,0.7829671,0.01716153874435422,0.8016183376312256,0.7839013,0.017717037631225563,0.13845866918563843,0.0946497,0.043808969185638424
nearest_neighbor_baseline,79,75139,139352,1.3082098960876465,0.9412508606910706,0.9606615,0.01941063930892939,13.826422691345215,14.723011,0.8965883086547848,0.34103313088417053,0.3858661,0.04483296911582946,0.34748196601867676,0.39102417,0.043542203981323246,0.29291796684265137,0.2935697,0.0006517331573486218
nearest_neighbor_baseline,80,131370,95151,2.6190481185913086,0.5763083696365356,0.57568127,0.0006270996365356218,20.8835506439209,21.917786,1.034235356079101,0.3139457702636719,0.2784825,0.03546327026367185,0.33154040575027466,0.28892547,0.04261493575027464,0.36632034182548523,0.32041407,0.045906271825485234
nearest_neighbor_baseline,81,115990,108194,1.479806661605835,0.9485226273536682,0.9504329,0.001910272646331812,7.924918174743652,7.114172,0.8107461747436524,0.31126466393470764,0.31666517,0.005400506065292354,0.3185144364833832,0.3219526,0.003438163516616799,0.29338735342025757,0.24728559,0.04610176342025757
nearest_neighbor_baseline,82,109934,14678,1.5391240119934082,0.3617412745952606,0.4137369,0.0519956254047394,22.240337371826172,24.832193,2.5918556281738283,0.43439963459968567,0.46234486,0.027945225400314355,0.4413394331932068,0.4684225,0.027083066806793232,0.22938336431980133,0.24307573,0.01369236568019866
nearest_neighbor_baseline,83,48295,34782,2.4490835666656494,0.19869638979434967,0.25834417,0.059647780205650314,26.972259521484375,28.8861,1.913840478515624,0.40195757150650024,0.3619847,0.03997287150650025,0.43380579352378845,0.40253738,0.03126841352378845,0.3550460636615753,0.45567232,0.1006262563384247
nearest_neighbor_baseline,84,70309,42241,1.6597939729690552,0.5320031046867371,0.4281423,0.10386080468673708,26.618698120117188,23.391497,3.2272011201171864,0.32100093364715576,0.26030293,0.060698003647155774,0.350123792886734,0.29315227,0.056971522886734016,0.3436489403247833,0.39063296,0.04698401967521665
nearest_neighbor_baseline,85,64679,137714,1.9331707954406738,0.9309408068656921,0.84018725,0.09075355686569209,10.702433586120605,10.883569,0.18113541387939414,0.20759083330631256,0.21391621,0.0063253766936874345,0.21381738781929016,0.21809272,0.004275332180709829,0.2583087086677551,0.22822689,0.03008181866775514
nearest_neighbor_baseline,86,4107,106320,1.945037603378296,0.6636629700660706,0.6466955,0.016967470066070578,21.128738403320312,23.988289,2.8595505966796892,0.28086793422698975,0.27970874,0.0011591942269897348,0.286136269569397,0.28765595,0.001519680430603021,0.29469504952430725,0.32606697,0.03137192047569276
nearest_neighbor_baseline,87,13073,69893,2.5358824729919434,0.5701584219932556,0.50196135,0.06819707199325564,24.929330825805664,22.163916,2.7654148258056637,0.26155465841293335,0.2749696,0.013414941587066631,0.2692538797855377,0.28339043,0.014136550214462307,0.2548869252204895,0.2803597,0.025472774779510488
nearest_neighbor_baseline,88,90441,52860,1.5522429943084717,0.3674541413784027,0.48985597,0.12240182862159726,26.35921859741211,22.574947,3.7842715974121077,0.6868671774864197,0.6303898,0.05647737748641968,0.6909441351890564,0.63209766,0.05884647518905639,0.1901276558637619,0.13119675,0.0589309058637619
nearest_neighbor_baseline,89,84205,25570,2.2325971126556396,0.2713918685913086,0.38836735,0.1169754814086914,28.079496383666992,27.611963,0.4675333836669928,0.2690103054046631,0.26168185,0.007328455404663092,0.2755906581878662,0.26483282,0.010757838187866187,0.20653873682022095,0.21164095,0.005102213179779047
nearest_neighbor_baseline,90,68647,7785,2.343139171600342,0.6271193027496338,0.62825906,0.0011397572503661912,20.735931396484375,21.258476,0.5225446035156267,0.2223791927099228,0.2420109,0.01963170729007721,0.23104101419448853,0.25033903,0.019298015805511493,0.3947902321815491,0.34484452,0.049945712181549085
nearest_neighbor_baseline,91,87033,128226,1.9162014722824097,0.8551034927368164,0.7754382,0.07966529273681644,14.627951622009277,13.57105,1.0569016220092777,0.20403289794921875,0.24259923,0.03856633205078125,0.21314257383346558,0.25187498,0.03873240616653445,0.35390689969062805,0.23061833,0.12328856969062804
nearest_neighbor_baseline,92,107365,75048,2.053009033203125,0.6679998636245728,0.67514026,0.007140396375427294,17.459749221801758,14.355022,3.104727221801758,0.2704448401927948,0.2481612,0.0222836401927948,0.2750990390777588,0.25377217,0.02132686907775877,0.24479661881923676,0.2566046,0.01180798118076326
